OTUD5	 0.465118
ORAI2	 0.465118
NPM1	 0.465118
MLEC	 0.465118
MAPK8	 0.465118
KCNJ6	 0.465118
HSPA8	 0.465118
HPCA	 0.465118
HIST2H3D	 0.465118
GNG4	 0.465118
GABPB1	 0.465118
EEF1A1	 0.465118
DRG1	 0.465118
CSNK2A1	 0.465118
CDK1	 0.465118
CBLN4	 0.465118
CACYBP	 0.465118
ATP1B3	 0.465118
ACTG2	 0.465118
SH2D3C	 0.461001
KRT1	 0.461001
DGCR2	 0.461001
CNTN1	 0.461001
CNOT1	 0.461001
CHAF1A	 0.461001
SFMBT2	 0.455048
PCDHGB6	 0.455048
GPRASP1	 0.455048
ERBB4	 0.455048
EDC4	 0.455048
BNC1	 0.455048
ZNF521	 0.449739
MED12L	 0.449739
EPHA5	 0.449739
ECM2	 0.449739
DENND5A	 0.449739
DDX59	 0.449739
AFAP1	 0.449739
ULK2	 0.444971
TMCO3	 0.444971
PTPRR	 0.444971
PAPOLB	 0.444971
MAP3K4	 0.444971
HYAL4	 0.444971
FILIP1	 0.444971
DYNC1H1	 0.444971
ARPP21	 0.444971
ARHGAP35	 0.444971
ZNF625	 0.441264
WNT3A	 0.441264
TNPO2	 0.441264
TMOD1	 0.441264
TGIF2LX	 0.441264
TFAP2A	 0.441264
SRSF11	 0.441264
SOX2	 0.441264
SLC35A3	 0.441264
SLC2A1	 0.441264
SEPHS1	 0.441264
RTP2	 0.441264
RGS17	 0.441264
PTHLH	 0.441264
PRKRA	 0.441264
POU3F3	 0.441264
PLPPR1	 0.441264
PGGT1B	 0.441264
PFDN2	 0.441264
PF4V1	 0.441264
PCBP1	 0.441264
PAX6	 0.441264
NFYC	 0.441264
NAA40	 0.441264
MSN	 0.441264
MBTD1	 0.441264
LMX1B	 0.441264
LGI1	 0.441264
LCE2A	 0.441264
KCNMB2	 0.441264
IL1B	 0.441264
HN1L	 0.441264
GLRA2	 0.441264
GEMIN8	 0.441264
FOXL2	 0.441264
FGF8	 0.441264
EIF3D	 0.441264
DDX46	 0.441264
DCN	 0.441264
CYTH1	 0.441264
CXCR4	 0.441264
CSNK2A2	 0.441264
CNOT6L	 0.441264
CBLN2	 0.441264
CASK	 0.441264
CALY	 0.441264
CA7	 0.441264
C16orf72	 0.441264
C14orf1	 0.441264
BRS3	 0.441264
ARMCX1	 0.441264
APPBP2	 0.441264
ACVR2A	 0.441264
ABCE1	 0.441264
TLN1	 0.440659
SCN3A	 0.440659
FOLH1B	 0.440659
ENAM	 0.440659
EIF5B	 0.440659
DPYD	 0.440659
CES3	 0.440659
SDK1	 0.437012
EPRS	 0.436739
CALD1	 0.436739
ASPH	 0.436739
SIPA1L1	 0.433157
LIG1	 0.433157
LCT	 0.433157
HPS5	 0.433157
C15orf39	 0.433157
ATRX	 0.433157
ADAMTS4	 0.433157
PHKB	 0.429868
KIAA1107	 0.429868
ABCC1	 0.429868
TPO	 0.426837
PDGFRB	 0.426837
ASH1L	 0.426837
ZYG11B	 0.425353
VPS26B	 0.425353
UBE2Q1	 0.425353
SUPT5H	 0.425353
STK39	 0.425353
SNRNP25	 0.425353
SMURF1	 0.425353
SMARCD2	 0.425353
SLC7A1	 0.425353
SIAH3	 0.425353
SGK3	 0.425353
SCN3B	 0.425353
SCGB1D1	 0.425353
RNF114	 0.425353
RBMS1	 0.425353
PRPF40A	 0.425353
PROX1	 0.425353
OTUB1	 0.425353
OPCML	 0.425353
ONECUT2	 0.425353
NXN	 0.425353
MEIS1	 0.425353
MARK2	 0.425353
KCNV1	 0.425353
KCNJ2	 0.425353
KCNF1	 0.425353
IK	 0.425353
IGSF11	 0.425353
GSK3B	 0.425353
GREM2	 0.425353
GOLPH3	 0.425353
GNAO1	 0.425353
GJA5	 0.425353
ETS1	 0.425353
ETFA	 0.425353
ERGIC3	 0.425353
EMC7	 0.425353
CPSF6	 0.425353
CNR1	 0.425353
CNKSR2	 0.425353
CADM3	 0.425353
CABP1	 0.425353
CA2	 0.425353
C9orf72	 0.425353
ATP1A3	 0.425353
ARHGDIB	 0.425353
AIM2	 0.425353
AGO4	 0.425353
AGO3	 0.425353
ADH5	 0.425353
THSD7B	 0.424034
FER1L5	 0.424034
TIAM1	 0.421432
MYH9	 0.421432
CACNA1B	 0.421432
ZNF397	 0.41382
ZMPSTE24	 0.41382
ZFP82	 0.41382
SPIB	 0.41382
SGTA	 0.41382
RNF165	 0.41382
RNF113A	 0.41382
RCC2	 0.41382
PPP5C	 0.41382
POU4F3	 0.41382
PLEKHA2	 0.41382
PDE7A	 0.41382
PAGE2	 0.41382
NUP54	 0.41382
NT5C2	 0.41382
MPZL3	 0.41382
MAGED1	 0.41382
LURAP1	 0.41382
LIN9	 0.41382
LHX2	 0.41382
JADE1	 0.41382
IGFL1	 0.41382
HIBCH	 0.41382
HACE1	 0.41382
GIPC3	 0.41382
DDX25	 0.41382
CPSF2	 0.41382
CNNM2	 0.41382
CLIP3	 0.41382
CDC27	 0.41382
CAPZA3	 0.41382
C21orf62	 0.41382
BMP2	 0.41382
ATCAY	 0.41382
SYNE1	 0.413111
SPATA31D1	 0.407368
RP1	 0.405801
ZNF69	 0.404991
ZNF277	 0.404991
ZER1	 0.404991
ZBTB16	 0.404991
XPNPEP3	 0.404991
XKR8	 0.404991
UHRF2	 0.404991
TRAF3	 0.404991
THOC5	 0.404991
SOX9	 0.404991
SNTB2	 0.404991
SH3GL3	 0.404991
SCRN1	 0.404991
RNF125	 0.404991
RASSF2	 0.404991
RARB	 0.404991
PTGS2	 0.404991
PPM1L	 0.404991
PIP5K1B	 0.404991
PEX26	 0.404991
PEX2	 0.404991
PDE1B	 0.404991
PCDHGC5	 0.404991
PAPOLG	 0.404991
NR5A2	 0.404991
MYLK4	 0.404991
MGP	 0.404991
LIPN	 0.404991
LEO1	 0.404991
KRTAP5-2	 0.404991
KIF5A	 0.404991
KCTD3	 0.404991
KCNG2	 0.404991
IKZF4	 0.404991
GTF3C3	 0.404991
FBXO5	 0.404991
ELF2	 0.404991
DLK1	 0.404991
DCAF4L1	 0.404991
CXCR5	 0.404991
CTSC	 0.404991
CRBN	 0.404991
CHUK	 0.404991
CELF4	 0.404991
CD58	 0.404991
CCDC109B	 0.404991
C15orf59	 0.404991
BMPR1A	 0.404991
BCL11A	 0.404991
ATL1	 0.404991
ARL10	 0.404991
ZNF385D	 0.397966
URI1	 0.397966
TLK1	 0.397966
TLE4	 0.397966
TES	 0.397966
SOX6	 0.397966
SNX8	 0.397966
SAMHD1	 0.397966
RAP1GDS1	 0.397966
PYHIN1	 0.397966
PTEN	 0.397966
PRSS35	 0.397966
PRDM14	 0.397966
PICALM	 0.397966
OR7A17	 0.397966
NAT8	 0.397966
NAA35	 0.397966
HAVCR2	 0.397966
GUCY1B3	 0.397966
GPR18	 0.397966
FANK1	 0.397966
FAM220A	 0.397966
ENO1	 0.397966
DGCR6	 0.397966
CUEDC2	 0.397966
CTSH	 0.397966
CFHR2	 0.397966
CECR5	 0.397966
CCDC85A	 0.397966
ATP11C	 0.397966
TNC	 0.39795
ZNF709	 0.392213
WDR3	 0.392213
TAF1	 0.392213
STAU2	 0.392213
SLC20A2	 0.392213
SLA	 0.392213
PSMF1	 0.392213
PATL2	 0.392213
OFD1	 0.392213
MDH2	 0.392213
KCNQ5	 0.392213
HTR7	 0.392213
HIRA	 0.392213
GK2	 0.392213
FGFR2	 0.392213
FBXO38	 0.392213
ESRP1	 0.392213
EML1	 0.392213
EFCAB3	 0.392213
DCLK2	 0.392213
CDH6	 0.392213
ARSB	 0.392213
ARHGAP42	 0.392213
UGT3A2	 0.387395
TEX36	 0.387395
SNTG1	 0.387395
SLITRK2	 0.387395
SLC9A2	 0.387395
SKA3	 0.387395
SAFB	 0.387395
PXK	 0.387395
PTGDR	 0.387395
PIAS3	 0.387395
PGM5	 0.387395
PDE9A	 0.387395
NETO1	 0.387395
MYT1L	 0.387395
MTMR12	 0.387395
MGAT5	 0.387395
MAP3K2	 0.387395
FUT1	 0.387395
FARS2	 0.387395
ELMO1	 0.387395
BCAS3	 0.387395
AFF2	 0.387395
ZNF513	 0.383289
ZMYND8	 0.383289
ZFP30	 0.383289
WASF3	 0.383289
TRIM41	 0.383289
TMPRSS11A	 0.383289
SLC25A46	 0.383289
SLC23A1	 0.383289
LXN	 0.383289
LRRTM1	 0.383289
KIAA1586	 0.383289
KCNT2	 0.383289
KCNQ2	 0.383289
IL4I1	 0.383289
ICAM5	 0.383289
ESR1	 0.383289
CWC22	 0.383289
CHST8	 0.383289
ARNTL2	 0.383289
APBB1	 0.383289
ZNF578	 0.379738
ZNF514	 0.379738
WNK3	 0.379738
SRCIN1	 0.379738
SOX13	 0.379738
SMARCA2	 0.379738
SEMA4C	 0.379738
RNF180	 0.379738
PCDHGB4	 0.379738
OR6P1	 0.379738
OR5D18	 0.379738
ODF2	 0.379738
NCL	 0.379738
KSR2	 0.379738
GAD2	 0.379738
EIF3B	 0.379738
CCDC144NL	 0.379738
ATP2B3	 0.379738
ZNF286A	 0.376631
ZNF281	 0.376631
USP1	 0.376631
UGT2B4	 0.376631
SLC6A13	 0.376631
RICTOR	 0.376631
PROS1	 0.376631
NDST2	 0.376631
MMP9	 0.376631
LRCH4	 0.376631
IGSF1	 0.376631
IARS2	 0.376631
GP1BA	 0.376631
EIF2AK3	 0.376631
EEF2K	 0.376631
BAZ1B	 0.376631
ADGRG2	 0.376631
SEZ6L2	 0.373883
RGAG1	 0.373883
PTPRK	 0.373883
PLCB1	 0.373883
PCDH11X	 0.373883
HELB	 0.373883
CYP39A1	 0.373883
CATSPERB	 0.373883
WDR33	 0.371432
SULF1	 0.371432
SH3RF3	 0.371432
SBNO2	 0.371432
PRMT9	 0.371432
MTMR11	 0.371432
KIF21B	 0.371432
KCNQ3	 0.371432
DOCK3	 0.371432
TTLL5	 0.369231
PYGL	 0.369231
PARP14	 0.369231
KIF21A	 0.369231
ALS2	 0.369231
ADCY6	 0.369231
TOP3A	 0.367239
PKD2L1	 0.367239
KIF6	 0.367239
FAM214A	 0.367239
ARID1B	 0.367239
ADAMTS1	 0.367239
TDRD5	 0.365428
RNF17	 0.365428
INSRR	 0.365428
HFM1	 0.365428
ADD2	 0.365428
PCDHGA4	 0.362251
KIF1B	 0.360849
CHIT1	 0.360849
PCDH12	 0.359551
GRIN3A	 0.359551
COL11A1	 0.359551
WDFY3	 0.358346
SCN11A	 0.358346
DENND2C	 0.358346
ZNF804B	 0.356176
TAF1L	 0.355194
ABCA12	 0.355194
RGS22	 0.354273
COL14A1	 0.354273
VPS13A	 0.353407
MAST2	 0.353407
PAPLN	 0.351821
REV3L	 0.349748
NAV2	 0.349126
RYR1	 0.341655
RYR3	 0.339923
PCNT	 0.33971
ZNRF1	 0.30103
ZNF76	 0.30103
ZNF749	 0.30103
ZNF714	 0.30103
ZNF713	 0.30103
