#Gene	MutNorm	NoMutNorm	MutTum	NoMutTumm	pValue1T	pValue2T	OR	Score
PCDH17 28 192 6 214 5.46329734184e-05 0.000109265946837 5.20138888889 4.26255
ZNF536 26 194 5 215 5.69945654921e-05 0.000113989130984 5.76288659794 4.24417
DOCK2 26 194 5 215 5.69945654921e-05 0.000113989130984 5.76288659794 4.24417
DNAH2 51 169 21 199 7.86914155565e-05 0.000157382831113 2.85967878276 4.10407
KMT2B 36 184 11 209 7.89857114527e-05 0.000157971422905 3.71739130435 4.10245
GNAS 21 199 3 217 9.54420028334e-05 0.000190884005667 7.63316582915 4.02026
NBEA 25 195 5 215 0.000101302923521 0.000202605847042 5.51282051282 3.99438
HECW1 25 195 5 215 0.000101302923521 0.000202605847042 5.51282051282 3.99438
TRPC4 13 207 0 220 0.000101708955175 0.000203417910349 inf 3.99264
STAG1 13 207 0 220 0.000101708955175 0.000203417910349 inf 3.99264
SLC8A2 13 207 0 220 0.000101708955175 0.000203417910349 inf 3.99264
GRM7 13 207 0 220 0.000101708955175 0.000203417910349 inf 3.99264
CYP7B1 13 207 0 220 0.000101708955175 0.000203417910349 inf 3.99264
BRINP3 13 207 0 220 0.000101708955175 0.000203417910349 inf 3.99264
ATRX 23 197 4 216 0.000101981775591 0.000203963551183 6.30456852792 3.99148
COL12A1 37 183 12 208 0.000106617139162 0.000213234278325 3.50455373406 3.97217
GABRA5 16 204 1 219 0.000106978194851 0.000213956389702 17.1764705882 3.9707
ZNF814 53 167 23 197 0.000110572372585 0.00022114474517 2.71830252538 3.95635
FAT3 72 148 38 182 0.00012939266008 0.00025878532016 2.33001422475 3.88809
TSHZ3 30 190 8 212 0.000130920091145 0.00026184018229 4.18421052632 3.88299
ZFHX3 41 179 15 205 0.000142915089448 0.000285830178897 3.1303538175 3.84492
OBSCN 105 115 67 153 0.000144506548172 0.000289013096345 2.08500973394 3.84011
PCDH11X 18 202 2 218 0.000150718077559 0.000301436155118 9.71287128713 3.82183
NYAP2 18 202 2 218 0.000150718077559 0.000301436155118 9.71287128713 3.82183
NRXN2 18 202 2 218 0.000150718077559 0.000301436155118 9.71287128713 3.82183
ERBB4 18 202 2 218 0.000150718077559 0.000301436155118 9.71287128713 3.82183
MYCBP2 33 187 10 210 0.000157305580561 0.000314611161122 3.70588235294 3.80326
CACNA1B 26 194 6 214 0.000166140459659 0.000332280919318 4.78006872852 3.77952
PCLO 60 160 29 191 0.000167479613803 0.000334959227606 2.46982758621 3.77604
SDK1 56 164 26 194 0.000171950086921 0.000343900173841 2.5478424015 3.7646
RYR1 56 164 26 194 0.000171950086921 0.000343900173841 2.5478424015 3.7646
IGSF9B 20 200 3 217 0.00017530084537 0.00035060169074 7.23333333333 3.75622
DNAH11 65 155 33 187 0.000175514297217 0.000351028594435 2.37634408602 3.75569
SCN3A 22 198 4 216 0.000183066808542 0.000366133617085 6.0 3.73739
TUBA3C 15 205 1 219 0.000208976105659 0.000417952211318 16.0243902439 3.6799
PHIP 15 205 1 219 0.000208976105659 0.000417952211318 16.0243902439 3.6799
ZBTB20 12 208 0 220 0.000209285734686 0.000418571469372 inf 3.67926
KCNQ5 12 208 0 220 0.000209285734686 0.000418571469372 inf 3.67926
DNM3 12 208 0 220 0.000209285734686 0.000418571469372 inf 3.67926
ROBO2 34 186 11 209 0.000212794744758 0.000425589489515 3.47311827957 3.67204
CSMD2 40 180 15 205 0.000226532396745 0.000453064793491 3.03703703704 3.64487
PCDH10 27 193 7 213 0.000254010414254 0.000508020828507 4.25684678016 3.59515
FRY 32 188 10 210 0.000258472574952 0.000516945149904 3.57446808511 3.58759
UNC13C 41 179 16 204 0.000280099734232 0.000560199468465 2.92039106145 3.55269
NRG1 17 203 2 218 0.00028296117473 0.00056592234946 9.12807881773 3.54827
LRRC7 17 203 2 218 0.00028296117473 0.00056592234946 9.12807881773 3.54827
LRFN5 17 203 2 218 0.00028296117473 0.00056592234946 9.12807881773 3.54827
HUWE1 17 203 2 218 0.00028296117473 0.00056592234946 9.12807881773 3.54827
PTPRS 25 195 6 214 0.000285921081975 0.00057184216395 4.57264957265 3.54375
NAV3 25 195 6 214 0.000285921081975 0.00057184216395 4.57264957265 3.54375
MTOR 25 195 6 214 0.000285921081975 0.00057184216395 4.57264957265 3.54375
KMT2D 52 168 24 196 0.000297656939999 0.000595313879999 2.52777777778 3.52628
UNC80 30 190 9 211 0.000310334453325 0.000620668906649 3.70175438596 3.50817
DSCAML1 23 197 5 215 0.000311899734989 0.000623799469978 5.02030456853 3.50598
CCDC88A 23 197 5 215 0.000311899734989 0.000623799469978 5.02030456853 3.50598
DNAH1 45 175 19 201 0.000317540647266 0.000635081294532 2.72030075188 3.4982
CDH2 19 201 3 217 0.000319368062924 0.000638736125848 6.83747927032 3.49571
BRWD3 19 201 3 217 0.000319368062924 0.000638736125848 6.83747927032 3.49571
TRRAP 21 199 4 216 0.000325804048611 0.000651608097223 5.69849246231 3.48704
SLIT1 21 199 4 216 0.000325804048611 0.000651608097223 5.69849246231 3.48704
SCN2A 21 199 4 216 0.000325804048611 0.000651608097223 5.69849246231 3.48704
PLXNA4 28 192 8 212 0.000367487952618 0.000734975905236 3.86458333333 3.43476
COL11A1 28 192 8 212 0.000367487952618 0.000734975905236 3.86458333333 3.43476
RASA1 14 206 1 219 0.000405792462679 0.000811584925359 14.8834951456 3.3917
TENM1 31 189 10 210 0.000420788377492 0.000841576754984 3.44444444444 3.37594
NFASC 31 189 10 210 0.000420788377492 0.000841576754984 3.44444444444 3.37594
PCDHA2 26 194 7 213 0.000427846021022 0.000855692042044 4.07805596465 3.36871
NALCN 26 194 7 213 0.000427846021022 0.000855692042044 4.07805596465 3.36871
BMPR2 26 194 7 213 0.000427846021022 0.000855692042044 4.07805596465 3.36871
ZFP36L2 11 209 0 220 0.00042958650804 0.00085917301608 inf 3.36695
SMC1A 11 209 0 220 0.00042958650804 0.00085917301608 inf 3.36695
SLC4A10 11 209 0 220 0.00042958650804 0.00085917301608 inf 3.36695
MED12 11 209 0 220 0.00042958650804 0.00085917301608 inf 3.36695
MAP2K7 11 209 0 220 0.00042958650804 0.00085917301608 inf 3.36695
KCNA1 11 209 0 220 0.00042958650804 0.00085917301608 inf 3.36695
HCN1 11 209 0 220 0.00042958650804 0.00085917301608 inf 3.36695
FAM214B 11 209 0 220 0.00042958650804 0.00085917301608 inf 3.36695
ARHGAP36 11 209 0 220 0.00042958650804 0.00085917301608 inf 3.36695
ERICH6B 47 173 21 199 0.00043843586641 0.000876871732821 2.57445637214 3.35809
XIRP2 51 169 24 196 0.000446112710093 0.000892225420186 2.46449704142 3.35056
UNC79 24 196 6 214 0.000487493969266 0.000974987938533 4.36734693878 3.31203
TMEM132D 24 196 6 214 0.000487493969266 0.000974987938533 4.36734693878 3.31203
RIMS1 24 196 6 214 0.000487493969266 0.000974987938533 4.36734693878 3.31203
MYO16 24 196 6 214 0.000487493969266 0.000974987938533 4.36734693878 3.31203
CACNA1D 24 196 6 214 0.000487493969266 0.000974987938533 4.36734693878 3.31203
ATP10A 29 191 9 211 0.000508535659711 0.00101707131942 3.55962769052 3.29368
TRHDE 16 204 2 218 0.000527146893629 0.00105429378726 8.54901960784 3.27807
SETBP1 16 204 2 218 0.000527146893629 0.00105429378726 8.54901960784 3.27807
PPFIA2 16 204 2 218 0.000527146893629 0.00105429378726 8.54901960784 3.27807
CDH18 16 204 2 218 0.000527146893629 0.00105429378726 8.54901960784 3.27807
ATP2B2 16 204 2 218 0.000527146893629 0.00105429378726 8.54901960784 3.27807
ARFGEF1 16 204 2 218 0.000527146893629 0.00105429378726 8.54901960784 3.27807
SULF1 22 198 5 215 0.000539840953526 0.00107968190705 4.77777777778 3.26773
CUX2 22 198 5 215 0.000539840953526 0.00107968190705 4.77777777778 3.26773
ABCA13 73 147 42 178 0.00054108734256 0.00108217468512 2.10463232912 3.26673
RYR3 62 158 33 187 0.000553566814737 0.00110713362947 2.22362869198 3.25683
DNAH8 45 175 20 200 0.00056826472678 0.00113652945356 2.57142857143 3.24545
CACNA1H 45 175 20 200 0.00056826472678 0.00113652945356 2.57142857143 3.24545
BTBD11 20 200 4 216 0.000574595058051 0.0011491901161 5.4 3.24064
SMC1B 18 202 3 217 0.000576834723999 0.001153669448 6.44554455446 3.23895
PTPRK 18 202 3 217 0.000576834723999 0.001153669448 6.44554455446 3.23895
AKAP12 18 202 3 217 0.000576834723999 0.001153669448 6.44554455446 3.23895
DNAH10 49 171 23 197 0.000582347803921 0.00116469560784 2.45436053903 3.23482
BIRC6 42 178 18 202 0.000624545857702 0.0012490917154 2.64794007491 3.20444
ATM 50 170 24 196 0.00066285813443 0.00132571626886 2.40196078431 3.17858
AR 36 184 14 206 0.000701429924989 0.00140285984998 2.87888198758 3.15402
TENM3 25 195 7 213 0.000713709018819 0.00142741803764 3.9010989011 3.14648
BCL9L 25 195 7 213 0.000713709018819 0.00142741803764 3.9010989011 3.14648
PCDHA7 51 169 25 195 0.000748962481085 0.00149792496217 2.35384615385 3.12554
XKR6 13 207 1 219 0.000782944579998 0.00156588915999 13.7536231884 3.10627
UBR3 13 207 1 219 0.000782944579998 0.00156588915999 13.7536231884 3.10627
PCDH18 13 207 1 219 0.000782944579998 0.00156588915999 13.7536231884 3.10627
MAGEC3 13 207 1 219 0.000782944579998 0.00156588915999 13.7536231884 3.10627
GRM1 13 207 1 219 0.000782944579998 0.00156588915999 13.7536231884 3.10627
GABBR2 13 207 1 219 0.000782944579998 0.00156588915999 13.7536231884 3.10627
AP2A2 13 207 1 219 0.000782944579998 0.00156588915999 13.7536231884 3.10627
DENND4B 23 197 6 214 0.000823107710544 0.00164621542109 4.1641285956 3.08454
PTPRQ 28 192 9 211 0.000825233804456 0.00165046760891 3.41898148148 3.08342
DNAH5 67 153 38 182 0.000830406673618 0.00166081334724 2.09735122119 3.08071
ZNF735 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
USP7 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
UBE3A 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
PAX6 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
NR2E1 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
NCAM2 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
MCTP1 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
MARCH4 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
MAPRE3 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
MAP2K4 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
LRFN2 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
HCFC1 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
GRIN2B 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
GABRA1 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
CHD4 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
ASH1L 34 186 13 207 0.000883805988698 0.0017676119774 2.91066997519 3.05364
CNTNAP2 21 199 5 215 0.000925300456901 0.0018506009138 4.53768844221 3.03372
LRP1B 53 167 27 193 0.000937453528715 0.00187490705743 2.26857396318 3.02805
SLITRK2 15 205 2 218 0.00097396043672 0.00194792087344 7.9756097561 3.01146
SIN3A 15 205 2 218 0.00097396043672 0.00194792087344 7.9756097561 3.01146
PYGB 15 205 2 218 0.00097396043672 0.00194792087344 7.9756097561 3.01146
KCNH1 15 205 2 218 0.00097396043672 0.00194792087344 7.9756097561 3.01146
GRIK3 15 205 2 218 0.00097396043672 0.00194792087344 7.9756097561 3.01146
DENND5B 15 205 2 218 0.00097396043672 0.00194792087344 7.9756097561 3.01146
CHL1 15 205 2 218 0.00097396043672 0.00194792087344 7.9756097561 3.01146
BAZ1A 15 205 2 218 0.00097396043672 0.00194792087344 7.9756097561 3.01146
APBA2 15 205 2 218 0.00097396043672 0.00194792087344 7.9756097561 3.01146
ADGRB3 15 205 2 218 0.00097396043672 0.00194792087344 7.9756097561 3.01146
SPTA1 45 175 21 199 0.000982158445341 0.00196431689068 2.43673469388 3.00782
ITPR1 26 194 8 212 0.000992811743019 0.00198562348604 3.55154639175 3.00313
KCNB2 19 201 4 216 0.00100368734631 0.00200737469261 5.10447761194 2.9984
F8 19 201 4 216 0.00100368734631 0.00200737469261 5.10447761194 2.9984
RNF145 17 203 3 217 0.00103233872537 0.00206467745073 6.05747126437 2.98618
MAGI2 17 203 3 217 0.00103233872537 0.00206467745073 6.05747126437 2.98618
CNOT1 17 203 3 217 0.00103233872537 0.00206467745073 6.05747126437 2.98618
CDH9 17 203 3 217 0.00103233872537 0.00206467745073 6.05747126437 2.98618
CD58 17 203 3 217 0.00103233872537 0.00206467745073 6.05747126437 2.98618
CSMD1 54 166 28 192 0.00103952924363 0.00207905848726 2.23063683305 2.98316
RIMS2 35 185 14 206 0.00108327261593 0.00216654523186 2.78378378378 2.96526
KMT2A 35 185 14 206 0.00108327261593 0.00216654523186 2.78378378378 2.96526
FBN1 35 185 14 206 0.00108327261593 0.00216654523186 2.78378378378 2.96526
PREX2 29 191 10 210 0.00108331915823 0.00216663831647 3.18848167539 2.96524
DST 65 155 37 183 0.00109537852238 0.00219075704476 2.07410636443 2.96044
PTCHD2 24 196 7 213 0.00117860101141 0.00235720202282 3.72594752187 2.92863
MAP2 24 196 7 213 0.00117860101141 0.00235720202282 3.72594752187 2.92863
KIF21A 24 196 7 213 0.00117860101141 0.00235720202282 3.72594752187 2.92863
CFAP47 24 196 7 213 0.00117860101141 0.00235720202282 3.72594752187 2.92863
EYS 43 177 20 200 0.00126928126908 0.00253856253815 2.42937853107 2.89644
ZNF804A 27 193 9 211 0.00132567097926 0.00265134195853 3.27979274611 2.87756
ADGRV1 75 145 46 174 0.0013556652487 0.00271133049741 1.95652173913 2.86785
PXDNL 33 187 13 207 0.00136759712512 0.00273519425024 2.80995475113 2.86404
YLPM1 22 198 6 214 0.0013756254215 0.002751250843 3.96296296296 2.8615
UBR5 22 198 6 214 0.0013756254215 0.002751250843 3.96296296296 2.8615
PXDN 22 198 6 214 0.0013756254215 0.002751250843 3.96296296296 2.8615
CIC 22 198 6 214 0.0013756254215 0.002751250843 3.96296296296 2.8615
AK9 22 198 6 214 0.0013756254215 0.002751250843 3.96296296296 2.8615
ADGRL3 22 198 6 214 0.0013756254215 0.002751250843 3.96296296296 2.8615
ADGB 30 190 11 209 0.00138140280889 0.00276280561778 3.0 2.85968
FREM2 40 180 18 202 0.0014154091302 0.0028308182604 2.49382716049 2.84912
TEK 12 208 1 219 0.00150020708883 0.00300041417765 12.6346153846 2.82385
SRGAP1 12 208 1 219 0.00150020708883 0.00300041417765 12.6346153846 2.82385
SOGA3 12 208 1 219 0.00150020708883 0.00300041417765 12.6346153846 2.82385
SMAD3 12 208 1 219 0.00150020708883 0.00300041417765 12.6346153846 2.82385
RAF1 12 208 1 219 0.00150020708883 0.00300041417765 12.6346153846 2.82385
IRX1 12 208 1 219 0.00150020708883 0.00300041417765 12.6346153846 2.82385
HLA-A 12 208 1 219 0.00150020708883 0.00300041417765 12.6346153846 2.82385
GRIA4 12 208 1 219 0.00150020708883 0.00300041417765 12.6346153846 2.82385
ERC2 12 208 1 219 0.00150020708883 0.00300041417765 12.6346153846 2.82385
ADCY1 12 208 1 219 0.00150020708883 0.00300041417765 12.6346153846 2.82385
MYH6 20 200 5 215 0.00156975909581 0.00313951819162 4.3 2.80417
BCOR 20 200 5 215 0.00156975909581 0.00313951819162 4.3 2.80417
TDRD15 25 195 8 212 0.00160703088693 0.00321406177387 3.39743589744 2.79398
CNTNAP4 25 195 8 212 0.00160703088693 0.00321406177387 3.39743589744 2.79398
MEGF8 34 186 14 206 0.00165662320026 0.00331324640051 2.68970814132 2.78078
TECTA 28 192 10 210 0.00171198860974 0.00342397721948 3.0625 2.7665
PCDH15 31 189 12 208 0.00171896258216 0.00343792516433 2.8430335097 2.76473
SMARCA4 18 202 4 216 0.00173543469883 0.00347086939767 4.81188118812 2.76059
MECOM 18 202 4 216 0.00173543469883 0.00347086939767 4.81188118812 2.76059
BICC1 18 202 4 216 0.00173543469883 0.00347086939767 4.81188118812 2.76059
RPS6KA2 14 206 2 218 0.00178350696182 0.00356701392365 7.40776699029 2.74873
RB1CC1 14 206 2 218 0.00178350696182 0.00356701392365 7.40776699029 2.74873
PCDHGA5 14 206 2 218 0.00178350696182 0.00356701392365 7.40776699029 2.74873
IRS4 14 206 2 218 0.00178350696182 0.00356701392365 7.40776699029 2.74873
FAM47B 14 206 2 218 0.00178350696182 0.00356701392365 7.40776699029 2.74873
ADCY5 14 206 2 218 0.00178350696182 0.00356701392365 7.40776699029 2.74873
ZNF326 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
VSTM2A 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
TGFBR1 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
PRSS35 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
NR0B1 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
NLGN4Y 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
NDUFA10 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
KCNA4 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
HHIP 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
GPSM2 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
ATL1 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
ARHGEF3 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
ACTA1 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
KIAA1109 38 182 17 203 0.00181456827428 0.00362913654855 2.49321266968 2.74123
XYLT2 16 204 3 217 0.00182947072776 0.00365894145551 5.67320261438 2.73767
SEZ6L 16 204 3 217 0.00182947072776 0.00365894145551 5.67320261438 2.73767
MAP7D1 16 204 3 217 0.00182947072776 0.00365894145551 5.67320261438 2.73767
MAP4K4 16 204 3 217 0.00182947072776 0.00365894145551 5.67320261438 2.73767
CNTN1 16 204 3 217 0.00182947072776 0.00365894145551 5.67320261438 2.73767
ABCB1 23 197 7 213 0.00192583857474 0.00385167714948 3.55257432922 2.71538
SCN5A 32 188 13 207 0.00209496210612 0.00418992421224 2.71031096563 2.67882
GLI3 32 188 13 207 0.00209496210612 0.00418992421224 2.71031096563 2.67882
THSD7B 26 194 9 211 0.00210728161827 0.00421456323653 3.14203894616 2.67628
NRXN1 26 194 9 211 0.00210728161827 0.00421456323653 3.14203894616 2.67628
CHD7 26 194 9 211 0.00210728161827 0.00421456323653 3.14203894616 2.67628
DIDO1 29 191 11 209 0.00215053222849 0.00430106445697 2.88481675393 2.66745
NOS3 21 199 6 214 0.00227440871871 0.00454881743742 3.76381909548 2.64313
LCT 21 199 6 214 0.00227440871871 0.00454881743742 3.76381909548 2.64313
TEX15 33 187 14 206 0.00250796194668 0.00501592389335 2.59663865546 2.60068
PTPRT 33 187 14 206 0.00250796194668 0.00501592389335 2.59663865546 2.60068
VPS13B 49 171 26 194 0.00252230572216 0.00504461144433 2.13810166442 2.5982
MACF1 49 171 26 194 0.00252230572216 0.00504461144433 2.13810166442 2.5982
ZNF646 24 196 8 212 0.00257327698918 0.00514655397836 3.24489795918 2.58951
SIPA1L1 24 196 8 212 0.00257327698918 0.00514655397836 3.24489795918 2.58951
DMD 24 196 8 212 0.00257327698918 0.00514655397836 3.24489795918 2.58951
PCDHA6 19 201 5 215 0.00263423804168 0.00526847608335 4.06467661692 2.57934
DPYD 19 201 5 215 0.00263423804168 0.00526847608335 4.06467661692 2.57934
DOCK11 19 201 5 215 0.00263423804168 0.00526847608335 4.06467661692 2.57934
CDK12 19 201 5 215 0.00263423804168 0.00526847608335 4.06467661692 2.57934
CACNA2D3 19 201 5 215 0.00263423804168 0.00526847608335 4.06467661692 2.57934
AFF4 19 201 5 215 0.00263423804168 0.00526847608335 4.06467661692 2.57934
ZNF831 30 190 12 208 0.00263935027858 0.00527870055716 2.73684210526 2.5785
SVIL 30 190 12 208 0.00263935027858 0.00527870055716 2.73684210526 2.5785
LAMA4 30 190 12 208 0.00263935027858 0.00527870055716 2.73684210526 2.5785
MYO3A 37 183 17 203 0.00269088007822 0.00538176015644 2.41433622629 2.57011
HYDIN 41 179 20 200 0.00273129193571 0.00546258387142 2.2905027933 2.56363
COL6A6 41 179 20 200 0.00273129193571 0.00546258387142 2.2905027933 2.56363
HMCN1 50 170 27 193 0.00276661234517 0.00553322469033 2.10239651416 2.55805
UGT3A2 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
TBC1D9 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
SLC12A5 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
SLC12A2 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
SEMA3C 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
RTN1 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
PDE2A 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
OXR1 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
NMUR2 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
NLGN4X 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
KCNC3 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
JAKMIP1 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
HDX 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
GRIA1 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
GPR149 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
FGFR2 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
EFEMP1 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
CYFIP2 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
CRMP1 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
CHRNB3 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
CDH6 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
BCL11A 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
MTUS2 34 186 15 205 0.00295621785806 0.00591243571612 2.4982078853 2.52926
ADAMTS16 34 186 15 205 0.00295621785806 0.00591243571612 2.4982078853 2.52926
NRXN3 17 203 4 216 0.00296823073117 0.00593646146235 4.52216748768 2.5275
LARP4B 17 203 4 216 0.00296823073117 0.00593646146235 4.52216748768 2.5275
KIAA0430 17 203 4 216 0.00296823073117 0.00593646146235 4.52216748768 2.5275
HDAC9 17 203 4 216 0.00296823073117 0.00593646146235 4.52216748768 2.5275
EPHA5 17 203 4 216 0.00296823073117 0.00593646146235 4.52216748768 2.5275
ELMO1 17 203 4 216 0.00296823073117 0.00593646146235 4.52216748768 2.5275
BMP1 17 203 4 216 0.00296823073117 0.00593646146235 4.52216748768 2.5275
ARHGAP22 17 203 4 216 0.00296823073117 0.00593646146235 4.52216748768 2.5275
COL27A1 38 182 18 202 0.00308730684667 0.00617461369334 2.3431013431 2.51042
ZNF462 22 198 7 213 0.00311210965592 0.00622421931185 3.38095238095 2.50695
SORCS1 22 198 7 213 0.00311210965592 0.00622421931185 3.38095238095 2.50695
NIPBL 22 198 7 213 0.00311210965592 0.00622421931185 3.38095238095 2.50695
NCOR1 22 198 7 213 0.00311210965592 0.00622421931185 3.38095238095 2.50695
LRBA 22 198 7 213 0.00311210965592 0.00622421931185 3.38095238095 2.50695
GRIN2A 22 198 7 213 0.00311210965592 0.00622421931185 3.38095238095 2.50695
FAM193A 22 198 7 213 0.00311210965592 0.00622421931185 3.38095238095 2.50695
ACAN 31 189 13 207 0.0031759607375 0.00635192147501 2.61172161172 2.49812
A2ML1 31 189 13 207 0.0031759607375 0.00635192147501 2.61172161172 2.49812
ZNF451 15 205 3 217 0.00320802815217 0.00641605630435 5.29268292683 2.49376
WNK3 15 205 3 217 0.00320802815217 0.00641605630435 5.29268292683 2.49376
