#Gene	MutNorm	NoMutNorm	MutTum	NoMutTumm	pValue1T	pValue2T	OR	Score
IRX1 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
HHIPL2 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
FLI1 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
DNAAF5 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
CLEC14A 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
ALOX12B 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
ALDH1L1 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
ADCY8 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
TTC28 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
TGM6 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
RTL1 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
NBEA 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
MAGI2 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
KNDC1 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
HRC 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
FLNB 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
DNAH5 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
DNAH17 37 183 21 199 0.0169209517305 0.0338419034609 1.91595107989 1.77158
SEMA6A 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
SEMA5B 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
RIMS1 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
RET 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
PREX2 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
PLXND1 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
PCDHB5 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
NEDD9 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
MYH13 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
KSR2 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
HCLS1 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
GLI2 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
EHD3 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
DCLK1 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
WNK2 15 205 5 215 0.018456477763 0.036912955526 3.14634146341 1.73385
MACF1 15 205 5 215 0.018456477763 0.036912955526 3.14634146341 1.73385
COL18A1 15 205 5 215 0.018456477763 0.036912955526 3.14634146341 1.73385
C5orf42 15 205 5 215 0.018456477763 0.036912955526 3.14634146341 1.73385
ZZEF1 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
THBS2 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
SLC35F3 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
PRDM2 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
PEG3 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
PCDHA2 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
PAPPA2 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
PACSIN2 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
OBSL1 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
GRM7 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
GRIN2A 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
GJA8 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
EPB41L4A 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
DOCK4 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
DAAM2 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
CTNNA2 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
CHST11 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
CDON 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
CDH2 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
BUB1 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
ANO1 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
ABL1 8 212 1 219 0.0185780145072 0.0371560290144 8.2641509434 1.731
MEGF8 18 202 7 213 0.0187590112862 0.0375180225724 2.71145685997 1.72679
KIF1B 13 207 4 216 0.0223930492945 0.0447860985891 3.39130434783 1.64989
COL4A1 13 207 4 216 0.0223930492945 0.0447860985891 3.39130434783 1.64989
ALMS1 13 207 4 216 0.0223930492945 0.0447860985891 3.39130434783 1.64989
TNXB 16 204 6 214 0.0233573073327 0.0467146146653 2.79738562092 1.63158
DYNC1H1 16 204 6 214 0.0233573073327 0.0467146146653 2.79738562092 1.63158
CHD5 16 204 6 214 0.0233573073327 0.0467146146653 2.79738562092 1.63158
SVEP1 20 200 9 211 0.0265140488664 0.0530280977328 2.34444444444 1.57652
UNC79 11 209 3 217 0.0267519656532 0.0535039313064 3.80701754386 1.57264
SLC8A3 11 209 3 217 0.0267519656532 0.0535039313064 3.80701754386 1.57264
SACS 11 209 3 217 0.0267519656532 0.0535039313064 3.80701754386 1.57264
KCNH5 11 209 3 217 0.0267519656532 0.0535039313064 3.80701754386 1.57264
GRM8 11 209 3 217 0.0267519656532 0.0535039313064 3.80701754386 1.57264
GRID1 11 209 3 217 0.0267519656532 0.0535039313064 3.80701754386 1.57264
GRIA4 11 209 3 217 0.0267519656532 0.0535039313064 3.80701754386 1.57264
FAM47C 11 209 3 217 0.0267519656532 0.0535039313064 3.80701754386 1.57264
DSCAML1 11 209 3 217 0.0267519656532 0.0535039313064 3.80701754386 1.57264
DSCAM 11 209 3 217 0.0267519656532 0.0535039313064 3.80701754386 1.57264
COL16A1 11 209 3 217 0.0267519656532 0.0535039313064 3.80701754386 1.57264
COL12A1 11 209 3 217 0.0267519656532 0.0535039313064 3.80701754386 1.57264
CEP170B 11 209 3 217 0.0267519656532 0.0535039313064 3.80701754386 1.57264
ADCY9 11 209 3 217 0.0267519656532 0.0535039313064 3.80701754386 1.57264
TENM3 14 206 5 215 0.028975675544 0.0579513510881 2.92233009709 1.53797
SH3TC1 14 206 5 215 0.028975675544 0.0579513510881 2.92233009709 1.53797
PLCB2 14 206 5 215 0.028975675544 0.0579513510881 2.92233009709 1.53797
MYOM2 14 206 5 215 0.028975675544 0.0579513510881 2.92233009709 1.53797
ZNF385D 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
ZFR 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
ZFPM2 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
ZFP64 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
ZBTB46 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
VASH1 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
TSPYL6 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
TRPM3 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
TNFRSF21 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
TLR8 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
SLC46A3 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
RHOJ 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
RAPGEF2 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
PTPRZ1 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
PTK2B 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
PCDHGA3 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
PCDHGA2 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
PCDHB16 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
PAM 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
MYCBPAP 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
MMP20 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
LMOD2 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
KRT31 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
KLHL14 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
KCNC1 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
ITGA2B 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
INF2 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
HRG 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
HOXD10 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
GPR45 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
GIMAP7 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
GALNT14 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
FAM110B 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
EPHA8 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
EIF5B 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
ECE1 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
DLX5 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
CRTAC1 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
CR2 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
CPA1 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
CHPF2 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
CDX4 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
CDH22 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
CCER1 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
CACNA2D3 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
C9orf50 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
C1QL2 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
BNC2 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
AVPR1A 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
AMPH 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
AKAP12 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
AFF3 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
XIRP1 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
VPS13B 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
SPTBN2 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
SLC9A3 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
SCN10A 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
PXDNL 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
PPP1R26 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
POU4F3 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
PLEKHG4B 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
PCDHB13 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
PCDHB12 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
PCDHA4 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
PCDHA10 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
NF1 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
NAV2 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
MEGF6 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
HMHA1 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
GPR179 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
FER1L5 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
FAM124A 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
EPHA5 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
DNMT1 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
ARHGEF4 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
ARAP3 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
ADAMTS16 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
ABCC1 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
NOTCH1 35 185 21 199 0.0311043919192 0.0622087838385 1.79279279279 1.50718
WDR87 18 202 8 212 0.0334874877132 0.0669749754265 2.36138613861 1.47512
TRRAP 18 202 8 212 0.0334874877132 0.0669749754265 2.36138613861 1.47512
HERC2 26 194 14 206 0.0335085037158 0.0670170074315 1.97201767305 1.47484
ZNF837 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
UBE4B 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
TRPC3 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
TBC1D9 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
SLC25A28 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
SLC16A6 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
SLC13A3 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
SLC12A4 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
SEZ6L 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
PTPN6 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
PCDHA3 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
OSMR 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
NLRC3 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
NLGN4X 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
MYO16 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
KIF2B 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
GRIK3 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
GPR39 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
FN1 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
ESR1 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
DLG2 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
CILP2 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
CDC42BPA 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
ATP8A2 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
ANKRD34C 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
ADCY2 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
ADAMTS8 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
CMYA5 22 198 11 209 0.0344536612306 0.0689073224613 2.11111111111 1.46276
HYDIN 15 205 6 214 0.035654531278 0.071309062556 2.60975609756 1.44789
CFAP46 15 205 6 214 0.035654531278 0.071309062556 2.60975609756 1.44789
ATP10A 15 205 6 214 0.035654531278 0.071309062556 2.60975609756 1.44789
ZNF423 12 208 4 216 0.0357593663775 0.071518732755 3.11538461538 1.44661
SHROOM4 12 208 4 216 0.0357593663775 0.071518732755 3.11538461538 1.44661
SETD1A 12 208 4 216 0.0357593663775 0.071518732755 3.11538461538 1.44661
PKHD1 12 208 4 216 0.0357593663775 0.071518732755 3.11538461538 1.44661
OTOGL 12 208 4 216 0.0357593663775 0.071518732755 3.11538461538 1.44661
MYT1L 12 208 4 216 0.0357593663775 0.071518732755 3.11538461538 1.44661
MYO1F 12 208 4 216 0.0357593663775 0.071518732755 3.11538461538 1.44661
MPDZ 12 208 4 216 0.0357593663775 0.071518732755 3.11538461538 1.44661
GRM1 12 208 4 216 0.0357593663775 0.071518732755 3.11538461538 1.44661
COL27A1 12 208 4 216 0.0357593663775 0.071518732755 3.11538461538 1.44661
RP1L1 23 197 12 208 0.0384130983763 0.0768261967526 2.02368866328 1.41552
SYNE2 19 201 9 211 0.0385784683359 0.0771569366718 2.21614151465 1.41366
FAT1 19 201 9 211 0.0385784683359 0.0771569366718 2.21614151465 1.41366
LAMA1 16 204 7 213 0.0423116750679 0.0846233501359 2.38655462185 1.37354
CROCC 16 204 7 213 0.0423116750679 0.0846233501359 2.38655462185 1.37354
BIRC6 16 204 7 213 0.0423116750679 0.0846233501359 2.38655462185 1.37354
ADGRV1 16 204 7 213 0.0423116750679 0.0846233501359 2.38655462185 1.37354
RNF213 20 200 10 210 0.0436243897636 0.0872487795272 2.1 1.36027
TENM1 10 210 3 217 0.0437598955994 0.0875197911987 3.44444444444 1.35892
SIPA1L3 10 210 3 217 0.0437598955994 0.0875197911987 3.44444444444 1.35892
NAV3 10 210 3 217 0.0437598955994 0.0875197911987 3.44444444444 1.35892
MGAM 10 210 3 217 0.0437598955994 0.0875197911987 3.44444444444 1.35892
MAP4K4 10 210 3 217 0.0437598955994 0.0875197911987 3.44444444444 1.35892
KIF26B 10 210 3 217 0.0437598955994 0.0875197911987 3.44444444444 1.35892
ITIH2 10 210 3 217 0.0437598955994 0.0875197911987 3.44444444444 1.35892
EVC2 10 210 3 217 0.0437598955994 0.0875197911987 3.44444444444 1.35892
EPHB1 10 210 3 217 0.0437598955994 0.0875197911987 3.44444444444 1.35892
DAB2IP 10 210 3 217 0.0437598955994 0.0875197911987 3.44444444444 1.35892
