ENC1	 1.74434
ICE2	 1.74166
TUBA3C	 1.73385
LIPT1	 1.73385
ATM	 1.73311
ZCCHC7	 1.72294
ROBO2	 1.70414
LRRIQ3	 1.70414
ASH1L	 1.70414
HLA-DRB1	 1.678
PTEN	 1.64602
NFASC	 1.6391
GABRA5	 1.63158
OR5H1	 1.6201
ANKRD20A4	 1.6183
NCAM1	 1.57677
IFI16	 1.57652
ST8SIA3	 1.57264
CHEK1	 1.57264
PTPRT	 1.56811
RBM26	 1.54677
LRFN5	 1.54677
ELMO1	 1.54677
CDH9	 1.54677
CDH10	 1.54677
ICA1	 1.53797
MTOR	 1.51769
SCN2A	 1.516
KCNH7	 1.516
GRIN1	 1.50765
NOD2	 1.47984
NRXN1	 1.47484
DSTN	 1.46961
WBSCR17	 1.44789
TRPC5	 1.44789
SLITRK2	 1.44789
RFPL1	 1.44789
PHIP	 1.44789
KRTAP1-1	 1.44789
SMAD3	 1.44661
RBM46	 1.44661
MATR3	 1.44661
ANKRD30B	 1.44201
GLI3	 1.43706
KIAA1109	 1.4304
KCNB2	 1.41366
CDH2	 1.41366
RAD50	 1.40862
CDH18	 1.37354
ATP2B2	 1.37354
KIF21A	 1.37328
PREX2	 1.36828
ZYG11A	 1.36027
ZNF331	 1.35892
PTBP2	 1.35892
PAX6	 1.35892
NR2E1	 1.35892
IGF2BP1	 1.35892
GABRA1	 1.35892
STAG1	 1.34931
PRKCI	 1.34931
PIP4K2B	 1.34931
CYP7B1	 1.34931
CNOT2	 1.34931
PCDHB4	 1.33855
KCNQ3	 1.33527
TBC1D5	 1.31341
MCF2	 1.31097
INPP4A	 1.31097
HUWE1	 1.31097
GABBR1	 1.31097
CDH8	 1.31097
ZNF536	 1.30086
TTK	 1.28577
FRY	 1.28577
ARID1A	 1.28577
RAB40C	 1.27831
MEF2C	 1.27831
KHSRP	 1.27831
FGF13	 1.27831
EEF1A2	 1.27831
UBR5	 1.27191
RALYL	 1.27148
NAA35	 1.27148
CASR	 1.25746
ATP2B3	 1.25746
ZNF148	 1.25106
TBX20	 1.25106
PPP2R1A	 1.25106
MAP2K7	 1.25106
KCNA1	 1.25106
BIRC6	 1.22372
WWP1	 1.21112
PRDM10	 1.21112
HLA-C	 1.21112
AFF4	 1.21112
RAN	 1.21009
PLPPR4	 1.20757
NEDD4L	 1.20757
GTF3C3	 1.20757
FBXO38	 1.20757
CACNA2D1	 1.20757
SCAPER	 1.20158
LRRK2	 1.20078
HECW1	 1.17148
PAPOLB	 1.17053
BCOR	 1.17053
ZCRB1	 1.16852
USP48	 1.16852
PRKCD	 1.16852
PRKCB	 1.16852
PIK3R1	 1.16852
PHF10	 1.16852
MCRS1	 1.16852
KCTD3	 1.16852
TRIP12	 1.15399
HTR5A	 1.15399
TBR1	 1.15344
SMARCD2	 1.15344
POU3F4	 1.15344
PHACTR1	 1.15344
KCNJ8	 1.15344
HMG20A	 1.15344
FYN	 1.15344
CTCF	 1.15344
AP2B1	 1.15344
ACTA1	 1.15344
PCDHA2	 1.14412
ITPR1	 1.14412
FAT4	 1.14193
OR6K2	 1.13465
MBD6	 1.11914
FMO5	 1.10834
CSMD3	 1.10354
ZNF671	 1.10295
XKR6	 1.10295
WASL	 1.10295
SLC8A2	 1.10295
PACRG	 1.10295
NOL4	 1.10295
IGF2BP3	 1.10295
HSPA2	 1.10295
OR6P1	 1.10268
KIAA0408	 1.10268
FMN2	 1.09531
MYH2	 1.09319
USP1	 1.06889
SMARCA4	 1.06889
SLC32A1	 1.06409
MEIS1	 1.06409
MAP2K4	 1.06409
JADE1	 1.06409
IRF2	 1.06409
CPEB1	 1.06409
CAMK2G	 1.06409
FAT3	 1.05992
XK	 1.05753
PYCARD	 1.05753
PAK3	 1.05753
NRAS	 1.05753
CDK8	 1.05753
AKT3	 1.05753
ROCK1	 1.04938
GLUD2	 1.04938
ASPH	 1.04808
RTN4	 1.03562
USP43	 1.03443
SPG20	 1.03443
CACNA2D3	 1.03443
MAP3K4	 1.02456
ADAMTS18	 1.02324
DCHS2	 1.00509
SIN3A	 1.00466
KCNH1	 1.00466
ATP1A2	 1.00466
RBBP8	 1.00402
KIAA0391	 1.00402
ADGRB2	 1.00402
TRIM9	 0.996373
PRPF6	 0.996373
PPP1R16B	 0.996373
PEX5L	 0.996373
HDX	 0.996373
C9orf64	 0.996373
BRE	 0.996373
BCL11A	 0.996373
ARHGAP36	 0.996373
KRTAP5-8	 0.983444
FLNA	 0.983444
CHD8	 0.983444
SMARCB1	 0.967503
RAB6B	 0.967503
PPTC7	 0.967503
INIP	 0.967503
FAM199X	 0.967503
ARGLU1	 0.967503
TNIK	 0.966682
TLR7	 0.966682
RFX5	 0.966682
FGD3	 0.966682
BLM	 0.965355
AGBL3	 0.965355
KMT2B	 0.964011
AKAP9	 0.958637
UBQLN2	 0.957327
TSPAN5	 0.957327
SMARCA5	 0.957327
PTAR1	 0.957327
OTC	 0.957327
KCNJ4	 0.957327
IL2RG	 0.957327
FADS2	 0.957327
CAMK1D	 0.957327
TRPA1	 0.952735
SULF1	 0.952735
SCN3A	 0.952735
DIP2C	 0.952735
CADPS	 0.952735
ZIC4	 0.942958
MAP2K3	 0.942958
KCTD1	 0.942958
IRX1	 0.942958
EPHA4	 0.942958
FLCN	 0.933962
CYHR1	 0.933962
KIF1A	 0.930874
TENM1	 0.918811
RIMS1	 0.911048
C10orf90	 0.911048
UNC13C	 0.910076
TUBA1A	 0.906068
PRAMEF27	 0.906068
PPP3R1	 0.906068
PCBP2	 0.906068
MYL12B	 0.906068
MED31	 0.906068
ELOVL6	 0.906068
ARF4	 0.906068
TRIM55	 0.905438
SYCP1	 0.905438
RAPGEF2	 0.905438
PCDH11X	 0.905438
NRROS	 0.905438
LRRC49	 0.905438
KDM2B	 0.905438
TRPC4	 0.899561
TEAD2	 0.899561
TAF1	 0.899561
STAU2	 0.899561
RUNX1T1	 0.899561
PABPC4L	 0.899561
GABBR2	 0.899561
CHRM2	 0.899561
C4orf26	 0.899561
NBEA	 0.892976
MYCBP2	 0.892916
ZNF326	 0.886701
YTHDF2	 0.886701
TGFBR1	 0.886701
SUPT16H	 0.886701
SOX5	 0.886701
SGK3	 0.886701
SEPT6	 0.886701
RARB	 0.886701
P2RY13	 0.886701
NLGN4Y	 0.886701
KCNC1	 0.886701
KAT8	 0.886701
CSNK1D	 0.886701
CLDN10	 0.886701
ATL1	 0.886701
RASGRF1	 0.88032
LEPR	 0.88032
CHD2	 0.88032
CDK12	 0.88032
ADGRL2	 0.87643
RIMS2	 0.870228
WDTC1	 0.863489
UPF2	 0.863489
RASA2	 0.863489
PPARGC1A	 0.863489
LHX1	 0.863489
KLHL5	 0.863489
GRIA2	 0.863489
GALNT9	 0.863489
DCLK1	 0.863489
CCNA1	 0.863489
RELN	 0.861839
TRPS1	 0.861218
SMG7	 0.861218
OR2T4	 0.861218
CPZ	 0.861218
BTBD11	 0.85801
MYO3A	 0.850184
ZC3H13	 0.847181
TMPRSS13	 0.847181
WDR61	 0.846868
VPS26B	 0.846868
SRSF11	 0.846868
SPX	 0.846868
SMAD2	 0.846868
RGS17	 0.846868
RALA	 0.846868
PPP3CA	 0.846868
MAP2K1	 0.846868
GPR34	 0.846868
C1D	 0.846868
TMEM247	 0.838045
MCF2L2	 0.838045
FLRT2	 0.838045
WDR87	 0.836596
REST	 0.834186
WDR48	 0.83373
USP7	 0.83373
UBE3A	 0.83373
THOC1	 0.83373
SNTB2	 0.83373
RPS6KA6	 0.83373
NAP1L2	 0.83373
IQSEC2	 0.83373
FBXO21	 0.83373
FBL	 0.83373
DCAF12L2	 0.83373
CHN1	 0.83373
ATP2A2	 0.83373
SNX13	 0.832955
PLCZ1	 0.832955
KCNB1	 0.832955
HS6ST3	 0.832955
GRIK3	 0.832955
FAM73A	 0.832955
ABCC9	 0.832955
KALRN	 0.822118
ZNF423	 0.82006
EIF3A	 0.82006
BCL9	 0.82006
ZNF107	 0.81088
REV3L	 0.809013
ZNF540	 0.806722
TRHDE	 0.806722
MMP9	 0.806722
MAP4K4	 0.806722
EXOC1	 0.806722
CNTN1	 0.806722
ARFGEF1	 0.806722
ADGRG2	 0.806722
NOS1	 0.803764
WDR17	 0.800388
RING1	 0.792261
PROKR1	 0.792261
NLGN4X	 0.792261
KRTAP5-7	 0.792261
KRTAP5-6	 0.792261
HECTD2	 0.792261
FCER1A	 0.792261
FAF1	 0.792261
C11orf54	 0.792261
PXDNL	 0.790569
TMEM132D	 0.788923
ZNF281	 0.783904
NRXN3	 0.783904
MAGI2	 0.783904
LARP4B	 0.783904
KRTAP5-11	 0.783904
EPB41L5	 0.783904
CNOT3	 0.783904
CNOT1	 0.783904
AMPD3	 0.783904
ADAMTS16	 0.78136
SUPT20HL1	 0.775344
SCAF11	 0.775344
PHKB	 0.775344
ZNF625	 0.771994
ZIC3	 0.771994
UBE2M	 0.771994
TMOD1	 0.771994
TCEA2	 0.771994
TBC1D20	 0.771994
SF3B1	 0.771994
RPL5	 0.771994
RERG	 0.771994
RBBP7	 0.771994
PSMC6	 0.771994
PABPC1	 0.771994
MRPL30	 0.771994
KIF3A	 0.771994
KCNV1	 0.771994
KCNJ3	 0.771994
FZD7	 0.771994
DDX23	 0.771994
CUL3	 0.771994
CDK5R1	 0.771994
CDC73	 0.771994
ADH5	 0.771994
TRIM60	 0.763848
NYAP2	 0.763848
NPAS4	 0.763848
NHLRC3	 0.763848
GPRASP1	 0.763848
C6orf118	 0.763848
WNT5A	 0.758759
SNX27	 0.758759
SLCO3A1	 0.758759
SLC2A4	 0.758759
SLAIN1	 0.758759
SERPINE3	 0.758759
SBNO1	 0.758759
RAF1	 0.758759
NXF1	 0.758759
MYADM	 0.758759
KCNQ5	 0.758759
HTR1E	 0.758759
GRIA4	 0.758759
F2	 0.758759
ETV5	 0.758759
DNM3	 0.758759
DNAJB9	 0.758759
DDX17	 0.758759
ZNF862	 0.751361
MYH9	 0.751361
CHD3	 0.746059
CDC42BPA	 0.746059
COL11A1	 0.740713
CHIT1	 0.740713
UBE3C	 0.731031
SLITRK1	 0.731031
PHKA1	 0.731031
LARP1	 0.731031
ESR1	 0.731031
CTR9	 0.731031
CHST8	 0.731031
ARSJ	 0.731031
AMPD2	 0.731031
FAM184B	 0.730829
UBE2E2	 0.73032
RAB11A	 0.73032
PRAMEF26	 0.73032
GNG4	 0.73032
UNC13A	 0.73016
RGSL1	 0.73016
NRDC	 0.73016
KRTAP10-2	 0.73016
BTAF1	 0.73016
ARHGAP35	 0.73016
ATG2B	 0.721627
XKR8	 0.7201
UGCG	 0.7201
TAF5	 0.7201
STK39	 0.7201
SLC6A1	 0.7201
SIVA1	 0.7201
RFPL4B	 0.7201
RARRES3	 0.7201
PURG	 0.7201
PRKCG	 0.7201
PPP2R3C	 0.7201
KLHL4	 0.7201
FBXO11	 0.7201
FAM78B	 0.7201
DHX9	 0.7201
CNKSR2	 0.7201
CLIP3	 0.7201
CDC27	 0.7201
BTK	 0.7201
BANP	 0.7201
AGO3	 0.7201
TMEM94	 0.715853
SLIT1	 0.715853
FILIP1	 0.715853
FAM214A	 0.715853
RYR3	 0.715073
ZNF7	 0.707638
ZNF286A	 0.707638
SLC8B1	 0.707638
SLC25A46	 0.707638
RPS6KA2	 0.707638
L3MBTL3	 0.707638
GP2	 0.707638
FBLN7	 0.707638
ADAM10	 0.707638
XAB2	 0.702901
STK31	 0.702901
SORCS1	 0.702901
NCOA2	 0.702901
GRIN2A	 0.702901
ADGRL1	 0.702901
PDE4DIP	 0.694333
RTKN2	 0.691114
GIGYF2	 0.691114
DENND4B	 0.691114
CCDC88A	 0.691114
SETD1B	 0.690388
ZNF835	 0.687592
MON1B	 0.687592
LINGO2	 0.687592
JPH4	 0.687592
FRMD4A	 0.687592
EPHA7	 0.687592
TENM2	 0.683723
KMT2A	 0.683723
ZNF69	 0.68161
TRAF3	 0.68161
TPD52	 0.68161
SPIB	 0.68161
SLC5A1	 0.68161
RNF220	 0.68161
PRPF3	 0.68161
PPP5C	 0.68161
PLEK	 0.68161
MEF2A	 0.68161
KDM2A	 0.68161
KCNA4	 0.68161
FOXN2	 0.68161
DCAF4L1	 0.68161
CMTM4	 0.68161
ANKRD13C	 0.68161
C15orf39	 0.680335
A2M	 0.680335
FER1L5	 0.670436
VIT	 0.670192
TRIM45	 0.670192
TCERG1	 0.670192
TBC1D3H	 0.670192
PPFIA2	 0.670192
GP1BA	 0.670192
ARHGEF7	 0.670192
SPATA31D1	 0.665883
VPS41	 0.654922
UBE3B	 0.654922
SCYL2	 0.654922
PCDH19	 0.654922
MYH7	 0.654922
KIAA1324L	 0.654922
KDM3B	 0.654922
HDAC9	 0.654922
GRM5	 0.654922
GPRC5C	 0.654922
DNMT3B	 0.654922
DENND5A	 0.654922
CDC42EP1	 0.654922
ATP8A2	 0.654922
ARHGEF26	 0.654922
ZNF804A	 0.65287
ZNF644	 0.65287
CACNA1G	 0.65287
YTHDC1	 0.651712
SLC1A6	 0.651712
SHOX	 0.651712
RLIM	 0.651712
PTGS2	 0.651712
POLR2A	 0.651712
OR5W2	 0.651712
NR1H3	 0.651712
IHH	 0.651712
HTR1B	 0.651712
HOOK3	 0.651712
HADHB	 0.651712
GPHN	 0.651712
GPBP1	 0.651712
GNS	 0.651712
G3BP1	 0.651712
DLG4	 0.651712
CSE1L	 0.651712
CPSF2	 0.651712
CNNM2	 0.651712
BRSK1	 0.651712
ATP11C	 0.651712
ARRDC1	 0.651712
ZMAT4	 0.648434
TSPAN7	 0.648434
SYT1	 0.648434
SOX2	 0.648434
SNW1	 0.648434
SEPHS1	 0.648434
RPS6	 0.648434
RGS10	 0.648434
PPP2R5E	 0.648434
PCBP1	 0.648434
OOEP	 0.648434
MAPK8	 0.648434
KCMF1	 0.648434
HSPA8	 0.648434
CNOT7	 0.648434
CBLN3	 0.648434
CACNG3	 0.648434
C14orf1	 0.648434
APPBP2	 0.648434
ZNF521	 0.641398
MTMR11	 0.641398
LHCGR	 0.641398
GRIK5	 0.641398
ERBB4	 0.641398
EML6	 0.637745
CACNA1E	 0.630942
EPN1	 0.629323
DPP6	 0.629323
ADD2	 0.629323
ZBTB8B	 0.627693
ZBTB41	 0.627693
SRPRA	 0.627693
SLC5A6	 0.627693
PUM2	 0.627693
KRTAP9-2	 0.627693
JAKMIP1	 0.627693
HIRA	 0.627693
HCN1	 0.627693
FEM1A	 0.627693
EXOC6B	 0.627693
DUXA	 0.627693
CHSY1	 0.627693
CDH6	 0.627693
ASPN	 0.627693
TTLL5	 0.618467
SPTBN1	 0.618467
ITGAM	 0.618467
FOLH1B	 0.618467
ADGRF4	 0.618467
PRB3	 0.608645
LCT	 0.608645
TRPC6	 0.607895
TNPO3	 0.607895
TMTC3	 0.607895
TMEM246	 0.607895
SV2A	 0.607895
SOX6	 0.607895
SOHLH2	 0.607895
SLC5A2	 0.607895
SKA3	 0.607895
SCARB2	 0.607895
PPFIA3	 0.607895
NETO1	 0.607895
MGAT5	 0.607895
LRRTM1	 0.607895
HSD17B13	 0.607895
HGF	 0.607895
GRHL1	 0.607895
GK2	 0.607895
ESRP1	 0.607895
CRTC1	 0.607895
BCAS3	 0.607895
PRDM9	 0.607724
UPK3BL	 0.60305
TNNC2	 0.60305
SNU13	 0.60305
RNF7	 0.60305
NAA10	 0.60305
HOMER1	 0.60305
HMGB2	 0.60305
EIF1	 0.60305
CGGBP1	 0.60305
CBX1	 0.60305
FBN1	 0.602747
SDK1	 0.600068
LIG1	 0.599712
KCNU1	 0.599712
ENAM	 0.599712
ZYG11B	 0.599219
VEZF1	 0.599219
TSN	 0.599219
TBL1XR1	 0.599219
SRSF7	 0.599219
SPANXN2	 0.599219
SLU7	 0.599219
RPL32	 0.599219
PUF60	 0.599219
POU3F3	 0.599219
PLPPR1	 0.599219
PGGT1B	 0.599219
OR2G2	 0.599219
ONECUT2	 0.599219
NXPH2	 0.599219
NSF	 0.599219
NEUROD6	 0.599219
LECT2	 0.599219
KCNJ2	 0.599219
KCNF1	 0.599219
IL1RAPL2	 0.599219
GNG12	 0.599219
GNB4	 0.599219
FBXW11	 0.599219
ERLIN1	 0.599219
ERGIC3	 0.599219
EIF3E	 0.599219
EIF3D	 0.599219
EEF2	 0.599219
DPRX	 0.599219
DIRAS1	 0.599219
DAPP1	 0.599219
CUL1	 0.599219
CSTF1	 0.599219
CPSF6	 0.599219
CNOT6L	 0.599219
CASK	 0.599219
CADM3	 0.599219
CA7	 0.599219
ATP1A1	 0.599219
ABCE1	 0.599219
SPEN	 0.598045
VWA8	 0.593597
ABCB1	 0.591547
ZMYM4	 0.591244
ZAP70	 0.591244
TRMT1L	 0.591244
STK3	 0.591244
SLTM	 0.591244
SLC13A3	 0.591244
SAFB	 0.591244
RBFOX1	 0.591244
KCNQ2	 0.591244
GPR32	 0.591244
FBLIM1	 0.591244
DEFB126	 0.591244
C1orf141	 0.591244
BRINP3	 0.591244
AP2A2	 0.591244
PPRC1	 0.584051
PCDHGA8	 0.584051
CACNA1D	 0.584051
DNAH6	 0.577975
DOPEY1	 0.577143
ZNF514	 0.57701
TTLL7	 0.57701
SOS1	 0.57701
SLITRK3	 0.57701
RB1CC1	 0.57701
RASGRF2	 0.57701
MFSD10	 0.57701
KMT5B	 0.57701
ICAM5	 0.57701
DCAF4L2	 0.57701
ADAM23	 0.57701
TNC	 0.571259
TBC1D31	 0.570754
KIAA1107	 0.570754
KIAA1024	 0.570754
ADGRV1	 0.567454
ZNF639	 0.565736
XPO1	 0.565736
XIAP	 0.565736
UBE2Q1	 0.565736
TRIM2	 0.565736
SGTA	 0.565736
SCML2	 0.565736
PROX1	 0.565736
PLPPR5	 0.565736
PBDC1	 0.565736
PAGE2	 0.565736
OPCML	 0.565736
LHX2	 0.565736
KRTAP19-1	 0.565736
ITGB1	 0.565736
IL1RAPL1	 0.565736
IK	 0.565736
HRH2	 0.565736
HLA-DRA	 0.565736
GPR26	 0.565736
GPR22	 0.565736
GJA5	 0.565736
FUT9	 0.565736
FAM46D	 0.565736
EZH2	 0.565736
EMC7	 0.565736
DCX	 0.565736
DAZAP1	 0.565736
CSTF3	 0.565736
CNR1	 0.565736
CLCN4	 0.565736
CDC16	 0.565736
CCDC134	 0.565736
CACUL1	 0.565736
AHCYL2	 0.565736
AGO4	 0.565736
ACVR1B	 0.565736
WDFY3	 0.564826
ZC3H7A	 0.564676
WASF3	 0.564676
TAF2	 0.564676
RTN3	 0.564676
FBXO10	 0.564676
TTC28	 0.559309
XYLT2	 0.553867
XPO6	 0.553867
SMARCAL1	 0.553867
SH2D3C	 0.553867
SEMA3F	 0.553867
PNPLA8	 0.553867
MYT1	 0.553867
HIF3A	 0.553867
EEA1	 0.553867
CYLC1	 0.553867
CFAP45	 0.553867
PTPN5	 0.544304
NDUFS1	 0.544304
MTO1	 0.544304
KIF20A	 0.544304
EPHA3	 0.544304
ARHGEF15	 0.544304
APOA4	 0.544304
AFAP1	 0.544304
ABLIM3	 0.544304
ZNF567	 0.541189
XPR1	 0.541189
XPNPEP3	 0.541189
UPF1	 0.541189
SOCS3	 0.541189
RXRG	 0.541189
RCOR3	 0.541189
R3HDM2	 0.541189
PLK2	 0.541189
PLCL2	 0.541189
PDE7A	 0.541189
OSGEPL1	 0.541189
OR51B2	 0.541189
OLFM1	 0.541189
NKRF	 0.541189
KLF3	 0.541189
GAB3	 0.541189
EXOSC8	 0.541189
DKK1	 0.541189
CLDND1	 0.541189
CAB39L	 0.541189
SPHKAP	 0.540588
ABCA12	 0.540588
RYR1	 0.53957
TRAK2	 0.535773
TAOK2	 0.535773
SMC1B	 0.535773
RAVER1	 0.535773
PTPRK	 0.535773
MBD5	 0.535773
KIAA0319L	 0.535773
ZFC3H1	 0.528108
TICAM1	 0.528108
SPECC1	 0.528108
RAPGEF6	 0.528108
PPP1R32	 0.528108
MYO1F	 0.528108
FAM47C	 0.528108
ANO5	 0.528108
ABL2	 0.528108
PCNT	 0.526881
ZBTB16	 0.522268
WDR55	 0.522268
TMEM117	 0.522268
TDRD10	 0.522268
TDO2	 0.522268
SLC16A6	 0.522268
SERTAD2	 0.522268
SCRN1	 0.522268
RXRA	 0.522268
RPS6KA1	 0.522268
PCGF1	 0.522268
P2RY8	 0.522268
NTM	 0.522268
NR0B1	 0.522268
MARK1	 0.522268
LEO1	 0.522268
KLHL22	 0.522268
KIF5A	 0.522268
INHBA	 0.522268
HOXA11	 0.522268
FBXO5	 0.522268
FAM220A	 0.522268
EPN2	 0.522268
DNMT3A	 0.522268
CUEDC2	 0.522268
BMP7	 0.522268
ASB11	 0.522268
ANKRD29	 0.522268
ZSCAN20	 0.521176
ZC3H18	 0.521176
SLC9C1	 0.521176
SENP6	 0.521176
RIMBP2	 0.521176
PTPRM	 0.521176
MCC	 0.521176
MAGI1	 0.521176
EIF5B	 0.521176
ECM2	 0.521176
ARID1B	 0.521176
MYOCD	 0.514874
GLIS1	 0.514874
EPRS	 0.514874
CALD1	 0.514874
C14orf39	 0.514874
TRAK1	 0.509114
PXDN	 0.509114
JPH3	 0.509114
HDGFRP2	 0.509114
ELMSAN1	 0.509114
DOCK7	 0.509114
ZNF385D	 0.507147
TLE4	 0.507147
TIMM44	 0.507147
TFE3	 0.507147
SGPP2	 0.507147
RABGGTA	 0.507147
PSMF1	 0.507147
PLAGL2	 0.507147
PHF21A	 0.507147
PEX2	 0.507147
PATL2	 0.507147
LRRC38	 0.507147
KCNS2	 0.507147
IDH2	 0.507147
FNBP1	 0.507147
FBXO34	 0.507147
ELAC1	 0.507147
CTSC	 0.507147
CECR5	 0.507147
CCDC85A	 0.507147
CBFA2T2	 0.507147
BBS7	 0.507147
ACRC	 0.507147
ZNF664	 0.506343
UBE2K	 0.506343
TUBA1B	 0.506343
TCEAL5	 0.506343
SNX24	 0.506343
RGPD5	 0.506343
RAB9A	 0.506343
PKIA	 0.506343
NHLH2	 0.506343
MAP1LC3A	 0.506343
LDOC1	 0.506343
FGF7	 0.506343
ETF1	 0.506343
COPS2	 0.506343
CFL2	 0.506343
CDC42	 0.506343
ACTC1	 0.506343
TCEB3B	 0.503828
SLIT2	 0.503828
OSMR	 0.503828
ATRX	 0.503828
ABCA9	 0.503828
SYNE1	 0.50112
SLC12A7	 0.498957
ITSN1	 0.498957
EXD3	 0.498957
CREBBP	 0.498957
ZFP36L2	 0.49473
VPS53	 0.49473
TCTN3	 0.49473
STXBP5	 0.49473
SLC9B1	 0.49473
SLC38A9	 0.49473
RNF40	 0.49473
PHF20L1	 0.49473
ORC2	 0.49473
OR4A47	 0.49473
OFD1	 0.49473
NARF	 0.49473
MVK	 0.49473
MORC2	 0.49473
MED24	 0.49473
LRRTM4	 0.49473
KCNQ1	 0.49473
GPR101	 0.49473
GALNT2	 0.49473
GALNT13	 0.49473
EIF2A	 0.49473
EFEMP1	 0.49473
ECHDC2	 0.49473
CYP1B1	 0.49473
CRMP1	 0.49473
CDC5L	 0.49473
ARHGEF6	 0.49473
ALPL	 0.49473
ALDH6A1	 0.49473
ZFPM2	 0.494452
PTPRS	 0.494452
NAV3	 0.494452
CNTN6	 0.494452
KMT2D	 0.489418
ZBTB20	 0.484313
ZBTB11	 0.484313
TRIM71	 0.484313
TM4SF19	 0.484313
TGIF1	 0.484313
TBX3	 0.484313
SOGA3	 0.484313
SNX7	 0.484313
SLC38A11	 0.484313
ROCK2	 0.484313
NDST3	 0.484313
MITF	 0.484313
MARK4	 0.484313
LUZP4	 0.484313
LRRC42	 0.484313
LMBRD2	 0.484313
HLA-A	 0.484313
GPR50	 0.484313
GMPR	 0.484313
EML4	 0.484313
DLAT	 0.484313
CACNG5	 0.484313
AVPR1A	 0.484313
ADCY1	 0.484313
ACLY	 0.484313
CASP8AP2	 0.479354
UNC80	 0.476169
ZNF513	 0.475425
ZNF354A	 0.475425
ZMYM2	 0.475425
VPS50	 0.475425
TOX2	 0.475425
TMPRSS11A	 0.475425
RSPH4A	 0.475425
RNF180	 0.475425
PABPC1L	 0.475425
NCL	 0.475425
LRRC17	 0.475425
LMOD1	 0.475425
KLHL34	 0.475425
ITK	 0.475425
