#Gene	MutNorm	NoMutNorm	MutTum	NoMutTumm	pValue1T	pValue2T	OR	Score
EIF5B 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
ECE1 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
CDX4 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
CCKBR 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
CACNA2D3 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
C9orf50 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
BRWD3 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
AVPR1A 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
AMPH 5 215 0 220 0.0305405983017 0.0610811966035 inf 1.51512
TRPC4 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
SYNJ1 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
SLC8A3 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
SCN9A 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
PXDNL 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
PCDHB2 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
PCDHA7 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
PCDHA10 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
NEDD4 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
HDAC9 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
EPB41L4A 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
DAAM2 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
CUX1 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
CDON 9 211 2 218 0.0310709033753 0.0621418067507 4.64928909953 1.50765
FAT4 30 190 17 203 0.0315458124817 0.0630916249634 1.88544891641 1.50106
MEGF8 18 202 8 212 0.0334874877132 0.0669749754265 2.36138613861 1.47512
COL18A1 18 202 8 212 0.0334874877132 0.0669749754265 2.36138613861 1.47512
CNTNAP2 18 202 8 212 0.0334874877132 0.0669749754265 2.36138613861 1.47512
CACNA1B 26 194 14 206 0.0335085037158 0.0670170074315 1.97201767305 1.47484
UBE4B 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
TRPS1 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
TRIB2 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
SLC35F3 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
SLC25A28 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
SLC16A6 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
PTPN6 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
PRDM2 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
PCDHB8 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
PAPLN 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
MYO16 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
KRT6B 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
KCNH1 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
IRX1 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
HMHA1 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
HDGFL1 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
GRM7 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
FBXL7 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
CILP2 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
BUB1 7 213 1 219 0.0339148559273 0.0678297118546 7.19718309859 1.46961
PLEKHG4B 15 205 6 214 0.035654531278 0.071309062556 2.60975609756 1.44789
MYH13 12 208 4 216 0.0357593663775 0.071518732755 3.11538461538 1.44661
MAP2 12 208 4 216 0.0357593663775 0.071518732755 3.11538461538 1.44661
MAGI2 12 208 4 216 0.0357593663775 0.071518732755 3.11538461538 1.44661
GRM8 12 208 4 216 0.0357593663775 0.071518732755 3.11538461538 1.44661
ADCY9 12 208 4 216 0.0357593663775 0.071518732755 3.11538461538 1.44661
ABCA13 23 197 12 208 0.0384130983763 0.0768261967526 2.02368866328 1.41552
RELN 16 204 7 213 0.0423116750679 0.0846233501359 2.38655462185 1.37354
CACNA1E 16 204 7 213 0.0423116750679 0.0846233501359 2.38655462185 1.37354
LRP2 24 196 13 207 0.0423368927659 0.0846737855318 1.94976452119 1.37328
USH2A 29 191 17 203 0.0428270629201 0.0856541258401 1.81305820758 1.36828
RYR1 29 191 17 203 0.0428270629201 0.0856541258401 1.81305820758 1.36828
LOXHD1 20 200 10 210 0.0436243897636 0.0872487795272 2.1 1.36027
TNR 10 210 3 217 0.0437598955994 0.0875197911987 3.44444444444 1.35892
RASGRF1 10 210 3 217 0.0437598955994 0.0875197911987 3.44444444444 1.35892
POU4F3 10 210 3 217 0.0437598955994 0.0875197911987 3.44444444444 1.35892
PCDHB12 10 210 3 217 0.0437598955994 0.0875197911987 3.44444444444 1.35892
HCK 10 210 3 217 0.0437598955994 0.0875197911987 3.44444444444 1.35892
TBP 49 171 34 186 0.0438006414162 0.0876012828325 1.56759545924 1.35852
PLCB2 13 207 5 215 0.0447397619212 0.0894795238423 2.70048309179 1.34931
OTOGL 13 207 5 215 0.0447397619212 0.0894795238423 2.70048309179 1.34931
NLRP8 13 207 5 215 0.0447397619212 0.0894795238423 2.70048309179 1.34931
MEGF6 13 207 5 215 0.0447397619212 0.0894795238423 2.70048309179 1.34931
EGFLAM 13 207 5 215 0.0447397619212 0.0894795238423 2.70048309179 1.34931
COL27A1 13 207 5 215 0.0447397619212 0.0894795238423 2.70048309179 1.34931
HERC2 30 190 18 202 0.0458618691943 0.0917237383887 1.77192982456 1.33855
PHF2 60 160 44 176 0.0460267620992 0.0920535241983 1.5 1.33699
DNAH17 44 176 30 190 0.0485343519898 0.0970687039795 1.58333333333 1.31395
C5orf42 21 199 11 209 0.0485945876439 0.0971891752877 2.00502512563 1.31341
SH3TC1 17 203 8 212 0.0488689507799 0.0977379015598 2.21921182266 1.31097
OTOF 17 203 8 212 0.0488689507799 0.0977379015598 2.21921182266 1.31097
MYOM2 17 203 8 212 0.0488689507799 0.0977379015598 2.21921182266 1.31097
KIF1A 17 203 8 212 0.0488689507799 0.0977379015598 2.21921182266 1.31097
DNAH5 17 203 8 212 0.0488689507799 0.0977379015598 2.21921182266 1.31097
COL4A1 17 203 8 212 0.0488689507799 0.0977379015598 2.21921182266 1.31097
HMCN1 26 194 15 205 0.0500201092655 0.100040218531 1.83161512027 1.30086
TENM1 8 212 2 218 0.0526855841154 0.105371168231 4.11320754717 1.27831
TBX5 8 212 2 218 0.0526855841154 0.105371168231 4.11320754717 1.27831
TBX18 8 212 2 218 0.0526855841154 0.105371168231 4.11320754717 1.27831
TBC1D9 8 212 2 218 0.0526855841154 0.105371168231 4.11320754717 1.27831
SLC12A4 8 212 2 218 0.0526855841154 0.105371168231 4.11320754717 1.27831
MYBPC1 8 212 2 218 0.0526855841154 0.105371168231 4.11320754717 1.27831
MOV10L1 8 212 2 218 0.0526855841154 0.105371168231 4.11320754717 1.27831
MAST3 8 212 2 218 0.0526855841154 0.105371168231 4.11320754717 1.27831
KIF2B 8 212 2 218 0.0526855841154 0.105371168231 4.11320754717 1.27831
GRM3 8 212 2 218 0.0526855841154 0.105371168231 4.11320754717 1.27831
GABRB3 8 212 2 218 0.0526855841154 0.105371168231 4.11320754717 1.27831
FAM47A 8 212 2 218 0.0526855841154 0.105371168231 4.11320754717 1.27831
ESR1 8 212 2 218 0.0526855841154 0.105371168231 4.11320754717 1.27831
EGR2 8 212 2 218 0.0526855841154 0.105371168231 4.11320754717 1.27831
CDH2 8 212 2 218 0.0526855841154 0.105371168231 4.11320754717 1.27831
CSMD2 22 198 12 208 0.0534674744484 0.106934948897 1.92592592593 1.27191
SORCS1 14 206 6 214 0.0535204703664 0.107040940733 2.42394822006 1.27148
MYT1L 14 206 6 214 0.0535204703664 0.107040940733 2.42394822006 1.27148
KSR2 14 206 6 214 0.0535204703664 0.107040940733 2.42394822006 1.27148
KNDC1 14 206 6 214 0.0535204703664 0.107040940733 2.42394822006 1.27148
UBR4 27 193 16 204 0.053759473129 0.107518946258 1.78367875648 1.26954
LAMA1 18 202 9 211 0.0552758296526 0.110551659305 2.08910891089 1.25746
CHD5 18 202 9 211 0.0552758296526 0.110551659305 2.08910891089 1.25746
WDR66 11 209 4 216 0.0560966335181 0.112193267036 2.84210526316 1.25106
UNC79 11 209 4 216 0.0560966335181 0.112193267036 2.84210526316 1.25106
SHROOM4 11 209 4 216 0.0560966335181 0.112193267036 2.84210526316 1.25106
SHANK2 11 209 4 216 0.0560966335181 0.112193267036 2.84210526316 1.25106
NPAP1 11 209 4 216 0.0560966335181 0.112193267036 2.84210526316 1.25106
NLRP3 11 209 4 216 0.0560966335181 0.112193267036 2.84210526316 1.25106
MYH11 11 209 4 216 0.0560966335181 0.112193267036 2.84210526316 1.25106
MAP4K4 11 209 4 216 0.0560966335181 0.112193267036 2.84210526316 1.25106
GPR179 11 209 4 216 0.0560966335181 0.112193267036 2.84210526316 1.25106
GLI2 11 209 4 216 0.0560966335181 0.112193267036 2.84210526316 1.25106
FAM124A 11 209 4 216 0.0560966335181 0.112193267036 2.84210526316 1.25106
ARAP3 11 209 4 216 0.0560966335181 0.112193267036 2.84210526316 1.25106
TNXB 23 197 13 207 0.0582282600438 0.116456520088 1.85903943772 1.23487
MAML2 42 178 29 191 0.0597414566294 0.119482913259 1.55404881829 1.22372
ZNF384 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
ZFR 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
TRHDE 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
TP63 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
TDRD3 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
TCEB3B 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
TARS2 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
STC2 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
SLTM 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
SLC34A2 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
SLC13A3 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
RAPGEF2 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
PXN 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
PTPRZ1 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
PRICKLE2 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
POM121L2 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
PCDHB1 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
PCDHA5 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
PCDHA2 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
PCDH7 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
PAM 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
NLRC3 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
NLGN4X 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
NALCN 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
MUC13 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
MSC 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
GRIA2 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
FAM175A 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
EML2 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
EDNRB 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
DNAAF5 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
CRTAC1 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
CHST11 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
CHERP 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
CETP 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
CCER1 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
BCO1 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
ANKRD34C 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
AJAP1 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
ADRA2B 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
ADCY2 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
ADAMTS5 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
ADAM15 6 214 1 219 0.0610051646039 0.122010329208 6.14018691589 1.21463
PKD1L1 19 201 10 210 0.0615008653279 0.123001730656 1.98507462687 1.21112
CFAP46 19 201 10 210 0.0615008653279 0.123001730656 1.98507462687 1.21112
ALMS1 19 201 10 210 0.0615008653279 0.123001730656 1.98507462687 1.21112
ZNF772 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
ZNF440 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
XKR4 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
USP44 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
TLR5 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
SMYD1 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
SLC36A3 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
SAGE1 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
REEP2 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
RBMXL2 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
RBM23 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
PTPN4 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
PROKR1 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
PRKCG 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
PRDM13 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
PLAG1 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
P2RY13 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
OVCH2 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
OR52N4 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
NRBP1 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
MSN 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
MSGN1 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
MMP20 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
MAP3K11 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
LOR 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
LHFPL5 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
L3MBTL1 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
KLHL14 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
KIAA1210 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
ISM1 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
HTR5A 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
HSP90B1 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
HAUS6 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
GPR12 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
GLUL 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
GALNT13 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
FLI1 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
FAM181A 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
EVC 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
EVA1A 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
ERVFRD-1 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
ELOVL3 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
DTHD1 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
DNAJC6 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
DCSTAMP 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
DAGLA 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
CDCP1 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
CCT8L2 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
CCSER1 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
C9 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
C1orf127 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
BNC2 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
ALG10B 4 216 0 220 0.0616467632387 0.123293526477 inf 1.21009
PKHD1 15 205 7 213 0.0620057254466 0.124011450893 2.22648083624 1.20757
DCLK1 15 205 7 213 0.0620057254466 0.124011450893 2.22648083624 1.20757
HSPG2 24 196 14 206 0.0628672323775 0.125734464755 1.80174927114 1.20158
NOTCH1 36 184 24 196 0.0629829246418 0.125965849284 1.59782608696 1.20078
KRTAP10-10 36 184 24 196 0.0629829246418 0.125965849284 1.59782608696 1.20078
DNAH3 30 190 19 201 0.064498883948 0.128997767896 1.6703601108 1.19045
TRRAP 25 195 15 205 0.0673784638177 0.134756927635 1.75213675214 1.17148
PTPRT 20 200 11 209 0.0675257528795 0.135051505759 1.9 1.17053
CACNA1H 20 200 11 209 0.0675257528795 0.135051505759 1.9 1.17053
SLIT2 12 208 5 215 0.0678385273766 0.135677054753 2.48076923077 1.16852
PCDHA4 12 208 5 215 0.0678385273766 0.135677054753 2.48076923077 1.16852
MYO5B 12 208 5 215 0.0678385273766 0.135677054753 2.48076923077 1.16852
GRIA4 12 208 5 215 0.0678385273766 0.135677054753 2.48076923077 1.16852
DNMT1 12 208 5 215 0.0678385273766 0.135677054753 2.48076923077 1.16852
COL6A5 12 208 5 215 0.0678385273766 0.135677054753 2.48076923077 1.16852
PCNXL3 16 204 8 212 0.0701466413555 0.140293282711 2.07843137255 1.15399
MACF1 16 204 8 212 0.0701466413555 0.140293282711 2.07843137255 1.15399
FAM47C 16 204 8 212 0.0701466413555 0.140293282711 2.07843137255 1.15399
COL22A1 16 204 8 212 0.0701466413555 0.140293282711 2.07843137255 1.15399
SLC6A1 9 211 3 217 0.070235965913 0.140471931826 3.08530805687 1.15344
