#Gene	MutNorm	NoMutNorm	MutTum	NoMutTumm	pValue1T	pValue2T	OR	Score
LRFN5 17 203 2 218 0.00028296117473 0.00056592234946 9.12807881773 3.54827
MTOR 25 195 6 214 0.000285921081975 0.00057184216395 4.57264957265 3.54375
TRRAP 21 199 4 216 0.000325804048611 0.000651608097223 5.69849246231 3.48704
IGSF9B 21 199 4 216 0.000325804048611 0.000651608097223 5.69849246231 3.48704
SMC1A 11 209 0 220 0.00042958650804 0.00085917301608 inf 3.36695
SLC4A10 11 209 0 220 0.00042958650804 0.00085917301608 inf 3.36695
MED12 11 209 0 220 0.00042958650804 0.00085917301608 inf 3.36695
MAP2K7 11 209 0 220 0.00042958650804 0.00085917301608 inf 3.36695
KCNA1 11 209 0 220 0.00042958650804 0.00085917301608 inf 3.36695
HCN1 11 209 0 220 0.00042958650804 0.00085917301608 inf 3.36695
ARHGAP36 11 209 0 220 0.00042958650804 0.00085917301608 inf 3.36695
AMER1 40 180 16 204 0.000435575664988 0.000871151329975 2.83333333333 3.36094
TRHDE 16 204 2 218 0.000527146893629 0.00105429378726 8.54901960784 3.27807
CDH18 16 204 2 218 0.000527146893629 0.00105429378726 8.54901960784 3.27807
AR 36 184 14 206 0.000701429924989 0.00140285984998 2.87888198758 3.15402
XKR6 13 207 1 219 0.000782944579998 0.00156588915999 13.7536231884 3.10627
AP2A2 13 207 1 219 0.000782944579998 0.00156588915999 13.7536231884 3.10627
USP7 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
PAX6 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
NR2E1 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
MARCH4 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
MAP2K4 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
GRIN2B 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
GABRA1 10 210 0 220 0.000879629516463 0.00175925903293 inf 3.0557
CD58 17 203 3 217 0.00103233872537 0.00206467745073 6.05747126437 2.98618
ARFGEF1 17 203 3 217 0.00103233872537 0.00206467745073 6.05747126437 2.98618
UNC80 35 185 14 206 0.00108327261593 0.00216654523186 2.78378378378 2.96526
NRXN2 24 196 7 213 0.00117860101141 0.00235720202282 3.72594752187 2.92863
UBR5 22 198 6 214 0.0013756254215 0.002751250843 3.96296296296 2.8615
CNTNAP2 22 198 6 214 0.0013756254215 0.002751250843 3.96296296296 2.8615
CIC 22 198 6 214 0.0013756254215 0.002751250843 3.96296296296 2.8615
IRX1 12 208 1 219 0.00150020708883 0.00300041417765 12.6346153846 2.82385
GRIA4 12 208 1 219 0.00150020708883 0.00300041417765 12.6346153846 2.82385
KMT2A 37 183 16 204 0.00154916458981 0.00309832917963 2.57786885246 2.8099
BCOR 20 200 5 215 0.00156975909581 0.00313951819162 4.3 2.80417
SULF1 25 195 8 212 0.00160703088693 0.00321406177387 3.39743589744 2.79398
TP53 191 29 166 54 0.00164209322509 0.00328418645017 2.14250103864 2.7846
DOCK2 34 186 14 206 0.00165662320026 0.00331324640051 2.68970814132 2.78078
MAGI2 18 202 4 216 0.00173543469883 0.00347086939767 4.81188118812 2.76059
VSTM2A 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
TGFBR1 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
NR0B1 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
NLGN4Y 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
ATL1 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
ACTA1 9 211 0 220 0.00179677877533 0.00359355755067 inf 2.74551
TSHZ3 38 182 17 203 0.00181456827428 0.00362913654855 2.49321266968 2.74123
SLITRK2 16 204 3 217 0.00182947072776 0.00365894145551 5.67320261438 2.73767
MAP4K4 16 204 3 217 0.00182947072776 0.00365894145551 5.67320261438 2.73767
NRXN1 26 194 9 211 0.00210728161827 0.00421456323653 3.14203894616 2.67628
CACNA1D 26 194 9 211 0.00210728161827 0.00421456323653 3.14203894616 2.67628
PTPRK 21 199 6 214 0.00227440871871 0.00454881743742 3.76381909548 2.64313
KCNB2 21 199 6 214 0.00227440871871 0.00454881743742 3.76381909548 2.64313
GLUD2 19 201 5 215 0.00263423804168 0.00526847608335 4.06467661692 2.57934
RIMS2 37 183 17 203 0.00269088007822 0.00538176015644 2.41433622629 2.57011
OXR1 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
NLGN4X 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
KCNC3 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
JAKMIP1 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
GRIA1 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
EFEMP1 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
CDH6 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
BCL11A 11 209 1 219 0.00285289501493 0.00570579002986 11.5263157895 2.54471
SIN3A 17 203 4 216 0.00296823073117 0.00593646146235 4.52216748768 2.5275
NRXN3 17 203 4 216 0.00296823073117 0.00593646146235 4.52216748768 2.5275
LARP4B 17 203 4 216 0.00296823073117 0.00593646146235 4.52216748768 2.5275
HDAC9 17 203 4 216 0.00296823073117 0.00593646146235 4.52216748768 2.5275
ELMO1 17 203 4 216 0.00296823073117 0.00593646146235 4.52216748768 2.5275
LRRC7 22 198 7 213 0.00311210965592 0.00622421931185 3.38095238095 2.50695
GRM5 22 198 7 213 0.00311210965592 0.00622421931185 3.38095238095 2.50695
ZBTB20 15 205 3 217 0.00320802815217 0.00641605630435 5.29268292683 2.49376
WBSCR17 15 205 3 217 0.00320802815217 0.00641605630435 5.29268292683 2.49376
TRPC5 15 205 3 217 0.00320802815217 0.00641605630435 5.29268292683 2.49376
CACNA2D1 15 205 3 217 0.00320802815217 0.00641605630435 5.29268292683 2.49376
WASL 13 207 2 218 0.00323443334256 0.00646886668513 6.84541062802 2.4902
RAF1 13 207 2 218 0.00323443334256 0.00646886668513 6.84541062802 2.4902
PRKCI 13 207 2 218 0.00323443334256 0.00646886668513 6.84541062802 2.4902
NOL4 13 207 2 218 0.00323443334256 0.00646886668513 6.84541062802 2.4902
FRMPD4 13 207 2 218 0.00323443334256 0.00646886668513 6.84541062802 2.4902
EPHB1 13 207 2 218 0.00323443334256 0.00646886668513 6.84541062802 2.4902
TENM3 28 192 11 209 0.00331223812267 0.00662447624534 2.77083333333 2.47988
DENND4B 28 192 11 209 0.00331223812267 0.00662447624534 2.77083333333 2.47988
ZNF583 8 212 0 220 0.00366136052332 0.00732272104664 inf 2.43636
XPR1 8 212 0 220 0.00366136052332 0.00732272104664 inf 2.43636
XKR4 8 212 0 220 0.00366136052332 0.00732272104664 inf 2.43636
THOC2 8 212 0 220 0.00366136052332 0.00732272104664 inf 2.43636
ST8SIA4 8 212 0 220 0.00366136052332 0.00732272104664 inf 2.43636
SLITRK4 8 212 0 220 0.00366136052332 0.00732272104664 inf 2.43636
RXRG 8 212 0 220 0.00366136052332 0.00732272104664 inf 2.43636
PAQR9 8 212 0 220 0.00366136052332 0.00732272104664 inf 2.43636
MMP16 8 212 0 220 0.00366136052332 0.00732272104664 inf 2.43636
KLHL4 8 212 0 220 0.00366136052332 0.00732272104664 inf 2.43636
KLF3 8 212 0 220 0.00366136052332 0.00732272104664 inf 2.43636
KCNG2 8 212 0 220 0.00366136052332 0.00732272104664 inf 2.43636
KCNA6 8 212 0 220 0.00366136052332 0.00732272104664 inf 2.43636
FAM78B 8 212 0 220 0.00366136052332 0.00732272104664 inf 2.43636
CLTC 8 212 0 220 0.00366136052332 0.00732272104664 inf 2.43636
B2M 8 212 0 220 0.00366136052332 0.00732272104664 inf 2.43636
ACVR2B 8 212 0 220 0.00366136052332 0.00732272104664 inf 2.43636
ZC3H18 20 200 6 214 0.00371795455885 0.0074359091177 3.56666666667 2.4297
GREB1L 20 200 6 214 0.00371795455885 0.0074359091177 3.56666666667 2.4297
BCL9L 32 188 14 206 0.00375751063413 0.00751502126827 2.50455927052 2.4251
HECTD4 29 191 12 208 0.00400926165918 0.00801852331836 2.63176265271 2.39694
PLXNA1 23 197 8 212 0.00407414656932 0.00814829313864 3.09390862944 2.38996
CNTN1 18 202 5 215 0.00436972516793 0.00873945033587 3.83168316832 2.35955
ATP2B3 18 202 5 215 0.00436972516793 0.00873945033587 3.83168316832 2.35955
MYCBP2 46 174 25 195 0.00460010926054 0.00920021852107 2.06206896552 2.33723
PPFIA2 21 199 7 213 0.00497075861036 0.00994151722072 3.21105527638 2.30358
AFF4 21 199 7 213 0.00497075861036 0.00994151722072 3.21105527638 2.30358
TRPC3 16 204 4 216 0.00501799873732 0.0100359974746 4.23529411765 2.29947
SNX13 16 204 4 216 0.00501799873732 0.0100359974746 4.23529411765 2.29947
SLITRK5 16 204 4 216 0.00501799873732 0.0100359974746 4.23529411765 2.29947
DICER1 16 204 4 216 0.00501799873732 0.0100359974746 4.23529411765 2.29947
SBF1 27 193 11 209 0.00504515080765 0.0100903016153 2.65803108808 2.29713
ZNF326 10 210 1 219 0.00538005960069 0.0107601192014 10.4285714286 2.26921
SLC12A6 10 210 1 219 0.00538005960069 0.0107601192014 10.4285714286 2.26921
PTK2 10 210 1 219 0.00538005960069 0.0107601192014 10.4285714286 2.26921
PTBP2 10 210 1 219 0.00538005960069 0.0107601192014 10.4285714286 2.26921
MEIS1 10 210 1 219 0.00538005960069 0.0107601192014 10.4285714286 2.26921
MED23 10 210 1 219 0.00538005960069 0.0107601192014 10.4285714286 2.26921
DHX30 10 210 1 219 0.00538005960069 0.0107601192014 10.4285714286 2.26921
CPSF2 10 210 1 219 0.00538005960069 0.0107601192014 10.4285714286 2.26921
CHN1 10 210 1 219 0.00538005960069 0.0107601192014 10.4285714286 2.26921
CELF4 10 210 1 219 0.00538005960069 0.0107601192014 10.4285714286 2.26921
WDR7 14 206 3 217 0.00556139074564 0.0111227814913 4.91585760518 2.25482
DCLK1 14 206 3 217 0.00556139074564 0.0111227814913 4.91585760518 2.25482
CCNA1 14 206 3 217 0.00556139074564 0.0111227814913 4.91585760518 2.25482
DSCAM 67 153 43 177 0.00556880848297 0.0111376169659 1.80255357957 2.25424
GNAS 39 181 20 200 0.00565350306844 0.0113070061369 2.1546961326 2.24768
UGT3A2 12 208 2 218 0.00580378214179 0.0116075642836 6.28846153846 2.23629
SLC12A2 12 208 2 218 0.00580378214179 0.0116075642836 6.28846153846 2.23629
PRKCB 12 208 2 218 0.00580378214179 0.0116075642836 6.28846153846 2.23629
KCNH4 12 208 2 218 0.00580378214179 0.0116075642836 6.28846153846 2.23629
HTR1E 12 208 2 218 0.00580378214179 0.0116075642836 6.28846153846 2.23629
DDX17 12 208 2 218 0.00580378214179 0.0116075642836 6.28846153846 2.23629
RYR1 88 132 62 158 0.00590071613348 0.011801432267 1.69892473118 2.2291
WWP1 19 201 6 214 0.00600508803691 0.0120101760738 3.37147595357 2.22148
MYO1F 19 201 6 214 0.00600508803691 0.0120101760738 3.37147595357 2.22148
ATP2B2 19 201 6 214 0.00600508803691 0.0120101760738 3.37147595357 2.22148
GRIN2A 25 195 10 210 0.00632797906888 0.0126559581378 2.69230769231 2.19873
HUWE1 22 198 8 212 0.00637435512917 0.0127487102583 2.94444444444 2.19556
DIP2C 22 198 8 212 0.00637435512917 0.0127487102583 2.94444444444 2.19556
CADPS 22 198 8 212 0.00637435512917 0.0127487102583 2.94444444444 2.19556
SCN3A 32 188 15 205 0.0064232145007 0.0128464290014 2.32624113475 2.19225
FLNA 29 191 13 207 0.00706521781591 0.0141304356318 2.41763995167 2.15087
WNK3 17 203 5 215 0.00715973724112 0.0143194744822 3.60098522167 2.1451
PCDH18 17 203 5 215 0.00715973724112 0.0143194744822 3.60098522167 2.1451
KCND2 17 203 5 215 0.00715973724112 0.0143194744822 3.60098522167 2.1451
DLG2 17 203 5 215 0.00715973724112 0.0143194744822 3.60098522167 2.1451
ACACA 17 203 5 215 0.00715973724112 0.0143194744822 3.60098522167 2.1451
IRF5 33 187 16 204 0.00731932893347 0.0146386578669 2.25 2.13553
ZIC3 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
XK 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
TRIM2 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
SF3B1 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
RNF8 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
PROX1 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
OPCML 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
NRAS 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
NR4A2 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
NPTX2 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
MSL3 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
LAMP2 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
KCNV1 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
IL1RAPL1 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
HRH2 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
GK5 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
GIPC3 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
FOXO4 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
DDX23 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
DCX 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
CNR1 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
CDR2 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
CDK8 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
AKT3 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
AKT1 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
ACVR1B 7 213 0 220 0.00744304744882 0.0148860948976 inf 2.12825
TENM1 42 178 23 197 0.00755696734766 0.0151139346953 2.02100635076 2.12165
SORCS1 26 194 11 209 0.00759656620142 0.0151931324028 2.54639175258 2.11938
PCDH9 26 194 11 209 0.00759656620142 0.0151931324028 2.54639175258 2.11938
BTAF1 20 200 7 213 0.00784237124496 0.0156847424899 3.04285714286 2.10555
SMARCA4 23 197 9 211 0.00790970216301 0.015819404326 2.73716864072 2.10184
SRCAP 43 177 24 196 0.00822600165581 0.0164520033116 1.98399246704 2.08481
ITPR1 34 186 17 203 0.00825323899644 0.0165064779929 2.18279569892 2.08338
SLC24A2 15 205 4 216 0.00837761849374 0.0167552369875 3.9512195122 2.07688
PLPPR4 15 205 4 216 0.00837761849374 0.0167552369875 3.9512195122 2.07688
NDUFA10 15 205 4 216 0.00837761849374 0.0167552369875 3.9512195122 2.07688
CDC42BPB 15 205 4 216 0.00837761849374 0.0167552369875 3.9512195122 2.07688
AGTPBP1 15 205 4 216 0.00837761849374 0.0167552369875 3.9512195122 2.07688
NALCN 39 181 21 199 0.00881888471425 0.0176377694285 2.04183109708 2.05459
MYH2 39 181 21 199 0.00881888471425 0.0176377694285 2.04183109708 2.05459
SNAP91 13 207 3 217 0.00952178099244 0.0190435619849 4.54267310789 2.02128
SLITRK1 13 207 3 217 0.00952178099244 0.0190435619849 4.54267310789 2.02128
RUNX1T1 13 207 3 217 0.00952178099244 0.0190435619849 4.54267310789 2.02128
RPTOR 13 207 3 217 0.00952178099244 0.0190435619849 4.54267310789 2.02128
KCNT2 13 207 3 217 0.00952178099244 0.0190435619849 4.54267310789 2.02128
CTNNA1 13 207 3 217 0.00952178099244 0.0190435619849 4.54267310789 2.02128
RAPGEF2 18 202 6 214 0.00957618654671 0.0191523730934 3.17821782178 2.01881
ADCY5 18 202 6 214 0.00957618654671 0.0191523730934 3.17821782178 2.01881
XRCC5 9 211 1 219 0.0100511221052 0.0201022442103 9.34123222749 1.99779
TBR1 9 211 1 219 0.0100511221052 0.0201022442103 9.34123222749 1.99779
SF1 9 211 1 219 0.0100511221052 0.0201022442103 9.34123222749 1.99779
SATB2 9 211 1 219 0.0100511221052 0.0201022442103 9.34123222749 1.99779
RNF139 9 211 1 219 0.0100511221052 0.0201022442103 9.34123222749 1.99779
PTRF 9 211 1 219 0.0100511221052 0.0201022442103 9.34123222749 1.99779
KDM2A 9 211 1 219 0.0100511221052 0.0201022442103 9.34123222749 1.99779
KCNC1 9 211 1 219 0.0100511221052 0.0201022442103 9.34123222749 1.99779
GUCY1A2 9 211 1 219 0.0100511221052 0.0201022442103 9.34123222749 1.99779
GDF2 9 211 1 219 0.0100511221052 0.0201022442103 9.34123222749 1.99779
CSNK1D 9 211 1 219 0.0100511221052 0.0201022442103 9.34123222749 1.99779
ARHGEF1 9 211 1 219 0.0100511221052 0.0201022442103 9.34123222749 1.99779
AP2B1 9 211 1 219 0.0100511221052 0.0201022442103 9.34123222749 1.99779
ADAM11 9 211 1 219 0.0100511221052 0.0201022442103 9.34123222749 1.99779
PTPRT 36 184 19 201 0.010216594827 0.020433189654 2.06979405034 1.99069
TNPO1 11 209 2 218 0.0102926786085 0.020585357217 5.73684210526 1.98747
TMPRSS11D 11 209 2 218 0.0102926786085 0.020585357217 5.73684210526 1.98747
RING1 11 209 2 218 0.0102926786085 0.020585357217 5.73684210526 1.98747
PCDHAC2 11 209 2 218 0.0102926786085 0.020585357217 5.73684210526 1.98747
LRRTM4 11 209 2 218 0.0102926786085 0.020585357217 5.73684210526 1.98747
KCNA4 11 209 2 218 0.0102926786085 0.020585357217 5.73684210526 1.98747
ANO3 11 209 2 218 0.0102926786085 0.020585357217 5.73684210526 1.98747
CHD8 28 192 13 207 0.0103599205474 0.0207198410948 2.32211538462 1.98464
CACNA2D3 25 195 11 209 0.0113018649534 0.0226037299069 2.4358974359 1.94685
PCDHA13 16 204 5 215 0.011577256357 0.023154512714 3.37254901961 1.93639
KLHL34 16 204 5 215 0.011577256357 0.023154512714 3.37254901961 1.93639
MCF2 19 201 7 213 0.0122130217631 0.0244260435261 2.8763326226 1.91318
KCNN3 34 186 18 202 0.0129999399257 0.0259998798513 2.0513739546 1.88606
CHD7 39 181 22 198 0.0133397766821 0.0266795533642 1.93922651934 1.87485
WDTC1 14 206 4 216 0.0137981598228 0.0275963196455 3.66990291262 1.86018
NUP155 14 206 4 216 0.0137981598228 0.0275963196455 3.66990291262 1.86018
NAA35 14 206 4 216 0.0137981598228 0.0275963196455 3.66990291262 1.86018
DYRK3 14 206 4 216 0.0137981598228 0.0275963196455 3.66990291262 1.86018
APC 216 4 206 14 0.0137981598228 0.0275963196455 3.66990291262 1.86018
OPRD1 58 162 38 182 0.0139849946794 0.0279699893587 1.71474983756 1.85434
RYR2 151 69 128 92 0.0146508499405 0.029301699881 1.57291666667 1.83414
MYH14 46 174 28 192 0.0148834371498 0.0297668742996 1.81280788177 1.8273
APBA2 27 193 13 207 0.0150115594853 0.0300231189707 2.22758070945 1.82357
CHST2 20 200 8 212 0.0150214028315 0.0300428056629 2.65 1.82329
ARHGAP35 20 200 8 212 0.0150214028315 0.0300428056629 2.65 1.82329
ABCC9 20 200 8 212 0.0150214028315 0.0300428056629 2.65 1.82329
NF1 17 203 6 214 0.0150647714485 0.030129542897 2.986863711 1.82204
MN1 17 203 6 214 0.0150647714485 0.030129542897 2.986863711 1.82204
CDH8 17 203 6 214 0.0150647714485 0.030129542897 2.986863711 1.82204
ZYG11B 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
ZNF689 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
ZNF420 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
XPO7 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
VPRBP 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
TSN 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
TSGA10 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
SMAD2 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
SMAD1 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
SLC41A1 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
SET 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
RANBP10 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
RAB3C 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
PRPF8 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
PPP2R2B 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
NLGN3 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
NKX6-1 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
NKAP 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
NEUROD6 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
MTA2 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
MAPK10 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
MAF 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
LSAMP 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
KLHL3 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
KCTD8 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
ITCH 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
HRSP12 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
GSK3B 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
GNAT1 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
FBXW11 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
EIF3E 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
DIRAS1 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
CUL1 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
CSTF1 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
CPSF6 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
CPSF3L 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
CPNE2 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
CCDC64 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
BTBD3 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
ADORA1 6 214 0 220 0.015094778471 0.0301895569419 inf 1.82117
CNTNAP5 53 167 34 186 0.0154061363906 0.0308122727812 1.7361747094 1.81231
RIMS1 41 179 24 196 0.0154994137432 0.0309988274865 1.87057728119 1.80968
KMT2D 98 122 75 145 0.0158195830664 0.0316391661329 1.55300546448 1.8008
WNT5A 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
TRPC7 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
TRIM71 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
SV2A 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
MITF 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
MATR3 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
MAPRE3 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
KCTD1 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
GPR149 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
DGKD 12 208 3 217 0.0160811773387 0.0321623546774 4.17307692308 1.79368
CCDC88A 37 183 21 199 0.0169209517305 0.0338419034609 1.91595107989 1.77158
PRR12 28 192 14 206 0.0169493260103 0.0338986520207 2.14583333333 1.77085
TANC2 21 199 9 211 0.0179588784177 0.0359177568355 2.47403685092 1.74572
PFKP 21 199 9 211 0.0179588784177 0.0359177568355 2.47403685092 1.74572
ATP8B2 21 199 9 211 0.0179588784177 0.0359177568355 2.47403685092 1.74572
TMEM200A 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
THOC1 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
SLC8A1 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
SLC1A6 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
SHOX 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
SAMHD1 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
RXFP3 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
PC 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
PAXBP1 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
NAP1L2 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
HADHB 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
G3BP1 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
ENC1 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
DLG4 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
DHX8 10 210 2 218 0.0180158825295 0.036031765059 5.19047619048 1.74434
