#Gene	MutTum	NoMutTum	MutNorm	NoMutNorm	pValue1T	pValue2T	OR	Score
PCDHA2	26	194	7	213	0.000427846021022	0.000855692042044	4.07805596465	3.36871
NALCN	26	194	7	213	0.000427846021022	0.000855692042044	4.07805596465	3.36871
BMPR2	26	194	7	213	0.000427846021022	0.000855692042044	4.07805596465	3.36871
SMC1A	11	209	0	220	0.00042958650804	0.00085917301608	inf	3.36695
SLC4A10	11	209	0	220	0.00042958650804	0.00085917301608	inf	3.36695
MED12	11	209	0	220	0.00042958650804	0.00085917301608	inf	3.36695
MAP2K7	11	209	0	220	0.00042958650804	0.00085917301608	inf	3.36695
KCNA1	11	209	0	220	0.00042958650804	0.00085917301608	inf	3.36695
HCN1	11	209	0	220	0.00042958650804	0.00085917301608	inf	3.36695
ARHGAP36	11	209	0	220	0.00042958650804	0.00085917301608	inf	3.36695
UNC79	24	196	6	214	0.000487493969266	0.000974987938533	4.36734693878	3.31203
GNAS	24	196	6	214	0.000487493969266	0.000974987938533	4.36734693878	3.31203
CCDC88A	24	196	6	214	0.000487493969266	0.000974987938533	4.36734693878	3.31203
TRHDE	16	204	2	218	0.000527146893629	0.00105429378726	8.54901960784	3.27807
SETBP1	16	204	2	218	0.000527146893629	0.00105429378726	8.54901960784	3.27807
PPFIA2	16	204	2	218	0.000527146893629	0.00105429378726	8.54901960784	3.27807
IRS4	16	204	2	218	0.000527146893629	0.00105429378726	8.54901960784	3.27807
CDH18	16	204	2	218	0.000527146893629	0.00105429378726	8.54901960784	3.27807
SULF1	22	198	5	215	0.000539840953526	0.00107968190705	4.77777777778	3.26773
CUX2	22	198	5	215	0.000539840953526	0.00107968190705	4.77777777778	3.26773
TENM1	32	188	11	209	0.000552776558635	0.00110555311727	3.23404255319	3.25745
NBEA	32	188	11	209	0.000552776558635	0.00110555311727	3.23404255319	3.25745
OBSCN	122	98	87	133	0.000573389575513	0.00114677915103	1.90311986864	3.24155
NYAP2	20	200	4	216	0.000574595058051	0.0011491901161	5.4	3.24064
CDH2	20	200	4	216	0.000574595058051	0.0011491901161	5.4	3.24064
BTBD11	20	200	4	216	0.000574595058051	0.0011491901161	5.4	3.24064
CNTNAP5	27	193	8	212	0.000607033709279	0.00121406741856	3.70725388601	3.21679
COL12A1	46	174	21	199	0.000659159033601	0.0013183180672	2.50519978106	3.18101
AR	36	184	14	206	0.000701429924989	0.00140285984998	2.87888198758	3.15402
RIMS1	25	195	7	213	0.000713709018819	0.00142741803764	3.9010989011	3.14648
BCL9L	25	195	7	213	0.000713709018819	0.00142741803764	3.9010989011	3.14648
PCDHA7	51	169	25	195	0.000748962481085	0.00149792496217	2.35384615385	3.12554
XKR6	13	207	1	219	0.000782944579998	0.00156588915999	13.7536231884	3.10627
UBR3	13	207	1	219	0.000782944579998	0.00156588915999	13.7536231884	3.10627
PCDH18	13	207	1	219	0.000782944579998	0.00156588915999	13.7536231884	3.10627
GABBR2	13	207	1	219	0.000782944579998	0.00156588915999	13.7536231884	3.10627
FAM214B	13	207	1	219	0.000782944579998	0.00156588915999	13.7536231884	3.10627
AP2A2	13	207	1	219	0.000782944579998	0.00156588915999	13.7536231884	3.10627
DENND4B	23	197	6	214	0.000823107710544	0.00164621542109	4.1641285956	3.08454
RYR3	67	153	38	182	0.000830406673618	0.00166081334724	2.09735122119	3.08071
ZNF735	10	210	0	220	0.000879629516463	0.00175925903293	inf	3.0557
USP7	10	210	0	220	0.000879629516463	0.00175925903293	inf	3.0557
UBE3A	10	210	0	220	0.000879629516463	0.00175925903293	inf	3.0557
PAX6	10	210	0	220	0.000879629516463	0.00175925903293	inf	3.0557
NR2E1	10	210	0	220	0.000879629516463	0.00175925903293	inf	3.0557
NCAM2	10	210	0	220	0.000879629516463	0.00175925903293	inf	3.0557
MCTP1	10	210	0	220	0.000879629516463	0.00175925903293	inf	3.0557
MARCH4	10	210	0	220	0.000879629516463	0.00175925903293	inf	3.0557
MAP2K4	10	210	0	220	0.000879629516463	0.00175925903293	inf	3.0557
HCFC1	10	210	0	220	0.000879629516463	0.00175925903293	inf	3.0557
GRIN2B	10	210	0	220	0.000879629516463	0.00175925903293	inf	3.0557
GABRA1	10	210	0	220	0.000879629516463	0.00175925903293	inf	3.0557
CHD4	10	210	0	220	0.000879629516463	0.00175925903293	inf	3.0557
DNAH5	69	151	40	180	0.000953790574843	0.00190758114969	2.05629139073	3.02055
DNAH11	76	144	46	174	0.000972494521446	0.00194498904289	1.99637681159	3.01211
SLITRK2	15	205	2	218	0.00097396043672	0.00194792087344	7.9756097561	3.01146
PYGB	15	205	2	218	0.00097396043672	0.00194792087344	7.9756097561	3.01146
KCNH1	15	205	2	218	0.00097396043672	0.00194792087344	7.9756097561	3.01146
GRIK3	15	205	2	218	0.00097396043672	0.00194792087344	7.9756097561	3.01146
ADGRB3	15	205	2	218	0.00097396043672	0.00194792087344	7.9756097561	3.01146
SDK1	64	156	36	184	0.00101757381923	0.00203514763846	2.09686609687	2.99243
KMT2D	64	156	36	184	0.00101757381923	0.00203514763846	2.09686609687	2.99243
FRY	38	182	16	204	0.00102459260865	0.00204918521731	2.66208791209	2.98945
TUBA3C	17	203	3	217	0.00103233872537	0.00206467745073	6.05747126437	2.98618
RNF145	17	203	3	217	0.00103233872537	0.00206467745073	6.05747126437	2.98618
NRG1	17	203	3	217	0.00103233872537	0.00206467745073	6.05747126437	2.98618
CD58	17	203	3	217	0.00103233872537	0.00206467745073	6.05747126437	2.98618
ARFGEF1	17	203	3	217	0.00103233872537	0.00206467745073	6.05747126437	2.98618
RIMS2	35	185	14	206	0.00108327261593	0.00216654523186	2.78378378378	2.96526
KMT2A	35	185	14	206	0.00108327261593	0.00216654523186	2.78378378378	2.96526
FBN1	35	185	14	206	0.00108327261593	0.00216654523186	2.78378378378	2.96526
NAV3	29	191	10	210	0.00108331915823	0.00216663831647	3.18848167539	2.96524
ZFHX3	50	170	25	195	0.0010963489831	0.00219269796621	2.29411764706	2.96005
MAP2	24	196	7	213	0.00117860101141	0.00235720202282	3.72594752187	2.92863
DNAH8	51	169	26	194	0.00122320525434	0.00244641050868	2.25170687301	2.9125
NFASC	36	184	15	205	0.00130519828246	0.00261039656492	2.67391304348	2.88432
ZNF804A	27	193	9	211	0.00132567097926	0.00265134195853	3.27979274611	2.87756
COL11A1	33	187	13	207	0.00136759712512	0.00273519425024	2.80995475113	2.86404
UBR5	22	198	6	214	0.0013756254215	0.002751250843	3.96296296296	2.8615
CNTNAP2	22	198	6	214	0.0013756254215	0.002751250843	3.96296296296	2.8615
CIC	22	198	6	214	0.0013756254215	0.002751250843	3.96296296296	2.8615
HECW1	30	190	11	209	0.00138140280889	0.00276280561778	3.0	2.85968
UNC13C	44	176	21	199	0.00145014054758	0.00290028109516	2.36904761905	2.83859
XIRP2	53	167	28	192	0.00149635845756	0.00299271691511	2.17621899059	2.82496
ZFP36L2	12	208	1	219	0.00150020708883	0.00300041417765	12.6346153846	2.82385
TEK	12	208	1	219	0.00150020708883	0.00300041417765	12.6346153846	2.82385
SMAD3	12	208	1	219	0.00150020708883	0.00300041417765	12.6346153846	2.82385
IRX1	12	208	1	219	0.00150020708883	0.00300041417765	12.6346153846	2.82385
GRIA4	12	208	1	219	0.00150020708883	0.00300041417765	12.6346153846	2.82385
ERC2	12	208	1	219	0.00150020708883	0.00300041417765	12.6346153846	2.82385
DST	70	150	42	178	0.00151380206104	0.00302760412208	1.97777777778	2.81993
ASH1L	37	183	16	204	0.00154916458981	0.00309832917963	2.57786885246	2.8099
KCNB2	20	200	5	215	0.00156975909581	0.00313951819162	4.3	2.80417
F8	20	200	5	215	0.00156975909581	0.00313951819162	4.3	2.80417
BCOR	20	200	5	215	0.00156975909581	0.00313951819162	4.3	2.80417
SCN3A	25	195	8	212	0.00160703088693	0.00321406177387	3.39743589744	2.79398
MYO16	25	195	8	212	0.00160703088693	0.00321406177387	3.39743589744	2.79398
PXDNL	34	186	14	206	0.00165662320026	0.00331324640051	2.68970814132	2.78078
ABCA13	80	140	51	169	0.00171258051563	0.00342516103125	1.89355742297	2.76635
ATRX	31	189	12	208	0.00171896258216	0.00343792516433	2.8430335097	2.76473
SMARCA4	18	202	4	216	0.00173543469883	0.00347086939767	4.81188118812	2.76059
MAGI2	18	202	4	216	0.00173543469883	0.00347086939767	4.81188118812	2.76059
CNOT1	18	202	4	216	0.00173543469883	0.00347086939767	4.81188118812	2.76059
RPS6KA2	14	206	2	218	0.00178350696182	0.00356701392365	7.40776699029	2.74873
PCDHGA5	14	206	2	218	0.00178350696182	0.00356701392365	7.40776699029	2.74873
VSTM2A	9	211	0	220	0.00179677877533	0.00359355755067	inf	2.74551
TGFBR1	9	211	0	220	0.00179677877533	0.00359355755067	inf	2.74551
PRSS35	9	211	0	220	0.00179677877533	0.00359355755067	inf	2.74551
NR0B1	9	211	0	220	0.00179677877533	0.00359355755067	inf	2.74551
NLGN4Y	9	211	0	220	0.00179677877533	0.00359355755067	inf	2.74551
KCNA4	9	211	0	220	0.00179677877533	0.00359355755067	inf	2.74551
HHIP	9	211	0	220	0.00179677877533	0.00359355755067	inf	2.74551
GPSM2	9	211	0	220	0.00179677877533	0.00359355755067	inf	2.74551
ATL1	9	211	0	220	0.00179677877533	0.00359355755067	inf	2.74551
ARHGEF3	9	211	0	220	0.00179677877533	0.00359355755067	inf	2.74551
ACTA1	9	211	0	220	0.00179677877533	0.00359355755067	inf	2.74551
TSHZ3	38	182	17	203	0.00181456827428	0.00362913654855	2.49321266968	2.74123
KIAA1109	38	182	17	203	0.00181456827428	0.00362913654855	2.49321266968	2.74123
SEZ6L	16	204	3	217	0.00182947072776	0.00365894145551	5.67320261438	2.73767
MAP7D1	16	204	3	217	0.00182947072776	0.00365894145551	5.67320261438	2.73767
MAP4K4	16	204	3	217	0.00182947072776	0.00365894145551	5.67320261438	2.73767
ADGRV1	83	137	54	166	0.00192960552498	0.00385921104996	1.86239524196	2.71453
SPTA1	51	169	27	193	0.00194601298283	0.00389202596565	2.15713346483	2.71085
CACNA1B	32	188	13	207	0.00209496210612	0.00418992421224	2.71031096563	2.67882
THSD7B	26	194	9	211	0.00210728161827	0.00421456323653	3.14203894616	2.67628
TDRD15	26	194	9	211	0.00210728161827	0.00421456323653	3.14203894616	2.67628
NRXN1	26	194	9	211	0.00210728161827	0.00421456323653	3.14203894616	2.67628
CACNA1D	26	194	9	211	0.00210728161827	0.00421456323653	3.14203894616	2.67628
SMC1B	21	199	6	214	0.00227440871871	0.00454881743742	3.76381909548	2.64313
PTPRK	21	199	6	214	0.00227440871871	0.00454881743742	3.76381909548	2.64313
PCDH11X	21	199	6	214	0.00227440871871	0.00454881743742	3.76381909548	2.64313
NOS3	21	199	6	214	0.00227440871871	0.00454881743742	3.76381909548	2.64313
CSMD1	59	161	34	186	0.00244979081223	0.00489958162446	2.00474972598	2.61087
SCN5A	33	187	14	206	0.00250796194668	0.00501592389335	2.59663865546	2.60068
PTPRT	33	187	14	206	0.00250796194668	0.00501592389335	2.59663865546	2.60068
ADGB	33	187	14	206	0.00250796194668	0.00501592389335	2.59663865546	2.60068
CACNA1H	54	166	30	190	0.00253401169362	0.00506802338724	2.06024096386	2.59619
ABCB1	24	196	8	212	0.00257327698918	0.00514655397836	3.24489795918	2.58951
LRP1B	66	154	40	180	0.00258698922782	0.00517397845563	1.92857142857	2.58721
AFF4	19	201	5	215	0.00263423804168	0.00526847608335	4.06467661692	2.57934
FREM2	45	175	23	197	0.00266447200555	0.00532894401109	2.20248447205	2.57439
CFAP47	27	193	10	210	0.00267685135124	0.00535370270248	2.9378238342	2.57238
HYDIN	41	179	20	200	0.00273129193571	0.00546258387142	2.2905027933	2.56363
TBC1D9	11	209	1	219	0.00285289501493	0.00570579002986	11.5263157895	2.54471
SLC12A5	11	209	1	219	0.00285289501493	0.00570579002986	11.5263157895	2.54471
RTN1	11	209	1	219	0.00285289501493	0.00570579002986	11.5263157895	2.54471
PDE2A	11	209	1	219	0.00285289501493	0.00570579002986	11.5263157895	2.54471
OXR1	11	209	1	219	0.00285289501493	0.00570579002986	11.5263157895	2.54471
NLGN4X	11	209	1	219	0.00285289501493	0.00570579002986	11.5263157895	2.54471
LRFN2	11	209	1	219	0.00285289501493	0.00570579002986	11.5263157895	2.54471
KCNC3	11	209	1	219	0.00285289501493	0.00570579002986	11.5263157895	2.54471
JAKMIP1	11	209	1	219	0.00285289501493	0.00570579002986	11.5263157895	2.54471
HDX	11	209	1	219	0.00285289501493	0.00570579002986	11.5263157895	2.54471
GRIA1	11	209	1	219	0.00285289501493	0.00570579002986	11.5263157895	2.54471
EFEMP1	11	209	1	219	0.00285289501493	0.00570579002986	11.5263157895	2.54471
CYFIP2	11	209	1	219	0.00285289501493	0.00570579002986	11.5263157895	2.54471
CRMP1	11	209	1	219	0.00285289501493	0.00570579002986	11.5263157895	2.54471
CHRNB3	11	209	1	219	0.00285289501493	0.00570579002986	11.5263157895	2.54471
CDH6	11	209	1	219	0.00285289501493	0.00570579002986	11.5263157895	2.54471
BCL11A	11	209	1	219	0.00285289501493	0.00570579002986	11.5263157895	2.54471
BIRC6	46	174	24	196	0.00295562795266	0.00591125590532	2.15900383142	2.52935
PREX2	34	186	15	205	0.00295621785806	0.00591243571612	2.4982078853	2.52926
SIN3A	17	203	4	216	0.00296823073117	0.00593646146235	4.52216748768	2.5275
NRXN3	17	203	4	216	0.00296823073117	0.00593646146235	4.52216748768	2.5275
LARP4B	17	203	4	216	0.00296823073117	0.00593646146235	4.52216748768	2.5275
HDAC9	17	203	4	216	0.00296823073117	0.00593646146235	4.52216748768	2.5275
ELMO1	17	203	4	216	0.00296823073117	0.00593646146235	4.52216748768	2.5275
CNTN1	17	203	4	216	0.00296823073117	0.00593646146235	4.52216748768	2.5275
CHL1	17	203	4	216	0.00296823073117	0.00593646146235	4.52216748768	2.5275
BAZ1A	17	203	4	216	0.00296823073117	0.00593646146235	4.52216748768	2.5275
ARHGAP22	17	203	4	216	0.00296823073117	0.00593646146235	4.52216748768	2.5275
SORCS1	22	198	7	213	0.00311210965592	0.00622421931185	3.38095238095	2.50695
NIPBL	22	198	7	213	0.00311210965592	0.00622421931185	3.38095238095	2.50695
LRRC7	22	198	7	213	0.00311210965592	0.00622421931185	3.38095238095	2.50695
FAM193A	22	198	7	213	0.00311210965592	0.00622421931185	3.38095238095	2.50695
LAMA4	31	189	13	207	0.0031759607375	0.00635192147501	2.61172161172	2.49812
ZNF451	15	205	3	217	0.00320802815217	0.00641605630435	5.29268292683	2.49376
ZBTB20	15	205	3	217	0.00320802815217	0.00641605630435	5.29268292683	2.49376
WNK3	15	205	3	217	0.00320802815217	0.00641605630435	5.29268292683	2.49376
WBSCR17	15	205	3	217	0.00320802815217	0.00641605630435	5.29268292683	2.49376
TRPC5	15	205	3	217	0.00320802815217	0.00641605630435	5.29268292683	2.49376
KRT1	15	205	3	217	0.00320802815217	0.00641605630435	5.29268292683	2.49376
EPHA7	15	205	3	217	0.00320802815217	0.00641605630435	5.29268292683	2.49376
CRTC1	15	205	3	217	0.00320802815217	0.00641605630435	5.29268292683	2.49376
CACNA2D1	15	205	3	217	0.00320802815217	0.00641605630435	5.29268292683	2.49376
WASL	13	207	2	218	0.00323443334256	0.00646886668513	6.84541062802	2.4902
TEAD2	13	207	2	218	0.00323443334256	0.00646886668513	6.84541062802	2.4902
RAF1	13	207	2	218	0.00323443334256	0.00646886668513	6.84541062802	2.4902
PSME4	13	207	2	218	0.00323443334256	0.00646886668513	6.84541062802	2.4902
PRKCI	13	207	2	218	0.00323443334256	0.00646886668513	6.84541062802	2.4902
NOL4	13	207	2	218	0.00323443334256	0.00646886668513	6.84541062802	2.4902
NCKAP1L	13	207	2	218	0.00323443334256	0.00646886668513	6.84541062802	2.4902
MAGEC3	13	207	2	218	0.00323443334256	0.00646886668513	6.84541062802	2.4902
FRMPD4	13	207	2	218	0.00323443334256	0.00646886668513	6.84541062802	2.4902
EPHB1	13	207	2	218	0.00323443334256	0.00646886668513	6.84541062802	2.4902
ALX4	13	207	2	218	0.00323443334256	0.00646886668513	6.84541062802	2.4902
TENM3	28	192	11	209	0.00331223812267	0.00662447624534	2.77083333333	2.47988
YLPM1	25	195	9	211	0.00331319517558	0.00662639035117	3.0056980057	2.47975
PTCHD2	25	195	9	211	0.00331319517558	0.00662639035117	3.0056980057	2.47975
MTUS2	35	185	16	204	0.00343776523428	0.00687553046855	2.41216216216	2.46372
GLI3	35	185	16	204	0.00343776523428	0.00687553046855	2.41216216216	2.46372
COL27A1	39	181	19	201	0.00350721336098	0.00701442672195	2.27944169817	2.45504
ZNF583	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
XPR1	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
XKR4	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
UPF1	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
THOC2	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
SUN5	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
ST8SIA4	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
SLITRK4	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
RXRG	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
OTC	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
OLFM1	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
MMP16	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
KLHL4	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
KLF3	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
KCNG2	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
KCNA6	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
FGD1	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
FAM78B	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
DBT	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
CLTC	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
CAPN6	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
BRINP2	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
B2M	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
ACVR2B	8	212	0	220	0.00366136052332	0.00732272104664	inf	2.43636
ZC3H18	20	200	6	214	0.00371795455885	0.0074359091177	3.56666666667	2.4297
TLN1	20	200	6	214	0.00371795455885	0.0074359091177	3.56666666667	2.4297
GREB1L	20	200	6	214	0.00371795455885	0.0074359091177	3.56666666667	2.4297
GIGYF1	20	200	6	214	0.00371795455885	0.0074359091177	3.56666666667	2.4297
DPYD	20	200	6	214	0.00371795455885	0.0074359091177	3.56666666667	2.4297
CDK12	20	200	6	214	0.00371795455885	0.0074359091177	3.56666666667	2.4297
ERICH6B	54	166	31	189	0.00382388291126	0.00764776582252	1.98328799067	2.4175
PLXNA4	40	180	20	200	0.00394906679762	0.00789813359525	2.22222222222	2.40351
MEGF8	40	180	20	200	0.00394906679762	0.00789813359525	2.22222222222	2.40351
HECTD4	29	191	12	208	0.00400926165918	0.00801852331836	2.63176265271	2.39694
PLXNA1	23	197	8	212	0.00407414656932	0.00814829313864	3.09390862944	2.38996
MYH6	23	197	8	212	0.00407414656932	0.00814829313864	3.09390862944	2.38996
LCT	23	197	8	212	0.00407414656932	0.00814829313864	3.09390862944	2.38996
PAPPA2	26	194	10	210	0.00413946927967	0.00827893855934	2.81443298969	2.38306
ERICH3	26	194	10	210	0.00413946927967	0.00827893855934	2.81443298969	2.38306
DMD	26	194	10	210	0.00413946927967	0.00827893855934	2.81443298969	2.38306
CLUH	26	194	10	210	0.00413946927967	0.00827893855934	2.81443298969	2.38306
CDK5RAP2	26	194	10	210	0.00413946927967	0.00827893855934	2.81443298969	2.38306
AK9	26	194	10	210	0.00413946927967	0.00827893855934	2.81443298969	2.38306
GAA	18	202	5	215	0.00436972516793	0.00873945033587	3.83168316832	2.35955
EPHA5	18	202	5	215	0.00436972516793	0.00873945033587	3.83168316832	2.35955
CASR	18	202	5	215	0.00436972516793	0.00873945033587	3.83168316832	2.35955
ATP2B3	18	202	5	215	0.00436972516793	0.00873945033587	3.83168316832	2.35955
ACAN	33	187	15	205	0.00438090718881	0.00876181437761	2.41176470588	2.35844
ZNF831	37	183	18	202	0.00449218767521	0.00898437535042	2.26897389192	2.34754
PCDH15	37	183	18	202	0.00449218767521	0.00898437535042	2.26897389192	2.34754
ITPR1	30	190	13	207	0.00476332188569	0.00952664377138	2.51417004049	2.32209
PCDHA6	21	199	7	213	0.00497075861036	0.00994151722072	3.21105527638	2.30358
DOCK11	21	199	7	213	0.00497075861036	0.00994151722072	3.21105527638	2.30358
CDH9	21	199	7	213	0.00497075861036	0.00994151722072	3.21105527638	2.30358
LAMA1	47	173	26	194	0.005015071184	0.010030142368	2.02712316585	2.29972
TRPC3	16	204	4	216	0.00501799873732	0.0100359974746	4.23529411765	2.29947
TLR7	16	204	4	216	0.00501799873732	0.0100359974746	4.23529411765	2.29947
SNX13	16	204	4	216	0.00501799873732	0.0100359974746	4.23529411765	2.29947
SLITRK5	16	204	4	216	0.00501799873732	0.0100359974746	4.23529411765	2.29947
HTR5A	16	204	4	216	0.00501799873732	0.0100359974746	4.23529411765	2.29947
